"Esp";"I_meses";"Parc_m2";"N_arv";"DAP_cm";"H_m";"Vol"
"E_urophylla_grandis";85;288;13;12,38225457;20,1294304785973;0,121196709920243
"E_urophylla_grandis";85;288;14;;;
"E_urophylla_grandis";85;288;15;22,28169203;25,1146589275852;0,489647458642109
"E_urophylla_grandis";85;288;16;;;
"E_urophylla_grandis";85;288;17;11,61831085;19,4809214855525;0,103265526955909
"E_urophylla_grandis";85;288;18;12,35042358;20,103609136261;0,120419722796668
"E_urophylla_grandis";85;288;19;15,82000134;22,4301789195871;0,220447742329113
"E_urophylla_grandis";85;288;20;10,3450713;18,248973720317;0,0766946920474905
"E_urophylla_grandis";85;288;21;21,10394545;24,7297347608275;0,432520459111531
"E_urophylla_grandis";85;288;22;10,31324031;18,2154294790193;0,0760833411172563
"E_urophylla_grandis";85;288;23;24,57352321;25,7713617337587;0,611127895183429
"E_urophylla_grandis";85;288;24;13,11436731;20,6969373544226;0,139785027900618
"E_urophylla_grandis";85;288;25;18,14366351;23,5783785026478;0,304806192993617
"E_urophylla_grandis";85;288;26;15,27887454;22,1226422267991;0,202805445088126
"E_urophylla_grandis";85;288;27;;;
"E_urophylla_grandis";85;288;28;14,19662092;21,4523210637996;0,169786886977857
"E_urophylla_grandis";85;288;29;11,96845172;19,7857847210624;0,111298448308136
"E_urophylla_grandis";85;288;30;16,80676199;22,9494458514546;0,254565876982706
"E_urophylla_grandis";85;288;31;;;
"E_urophylla_grandis";85;288;32;15,69267739;22,3593500778684;0,21622860906454
"E_urophylla_grandis";85;288;33;14,16478994;21,4313908007909;0,168861451585959
"E_urophylla_grandis";85;288;34;13,87831104;21,2396547788424;0,160649941822261
"E_urophylla_grandis";85;288;35;10,24957834;18,1479037022873;0,0748683652187664
"E_urophylla_grandis";85;288;36;16,26563518;22,6710096729022;0,235544410377643
"E_urophylla_grandis";85;288;37;14,16478994;21,4313908007909;0,168861451585959
"E_urophylla_grandis";85;288;38;15,27887454;22,1226422267991;0,202805445088126
"E_urophylla_grandis";85;288;39;19,22591713;24,0338378444963;0,348864793990816
"E_urophylla_grandis";85;288;40;11,33183195;19,2212609621983;0,0969263841112573
"E_urophylla_grandis";85;288;41;20,11718481;24,3778104953594;0,387426206069987
"E_urophylla_grandis";85;288;42;;;
"E_urophylla_grandis";85;288;43;;;
"E_urophylla_grandis";85;288;44;;;
"E_urophylla_grandis";85;288;45;15,72450838;22,3771437428527;0,217279468343139
"E_urophylla_grandis";85;288;46;5,634084985;11,0858484235668;0,0138189679369
"E_urophylla_grandis";85;288;47;12,98704336;20,601742092996;0,136453416144061
"E_urophylla_grandis";85;288;48;14,57859279;21,697868995357;0,181095717027422
