Ano;Mes;Dia;Data;P;URd ;UR13;FMA;Classes
1957;4;12;12/04/1957;0;75;51,0737917;15,49518821;4
1957;4;13;13/04/1957;0;69;43,78526995;17,7790613;4
1957;4;14;14/04/1957;0;67;41,61102733;20,18227041;5
1957;4;15;15/04/1957;29,79999924;92;79,63245938;0;1
1957;4;16;16/04/1957;5,099999905;69;43,78526995;0;1
1957;4;17;17/04/1957;0;69;43,78526995;2,283873095;2
1957;4;18;18/04/1957;0;75;51,0737917;4,241824457;3
1957;4;19;19/04/1957;0;77;53,78306482;6,101145794;3
1957;4;20;20/04/1957;0;71;46,08244557;8,271169515;4
1957;4;21;21/04/1957;0;76;52,40980318;10,1792095;4
1957;4;22;22/04/1957;0;71;46,08244557;12,34923322;4
1957;4;23;23/04/1957;0;63;37,60537824;15,00842732;4
1957;4;24;24/04/1957;0;73;48,50950492;17,06987899;4
1957;4;25;25/04/1957;0;76;52,40980318;18,97791898;4
1957;4;26;26/04/1957;0;76;52,40980318;20,88595896;5
1957;4;27;27/04/1957;4,099999905;80;58,13688224;14,62017127;4
1957;4;28;28/04/1957;0;70;44,91806567;16,84644701;4
1957;4;29;29/04/1957;0;76;52,40980318;18,754487;4
1957;4;30;30/04/1957;5,800000191;83;62,86512218;7,501794799;3
1957;5;1;01/05/1957;0;68;42,68320166;9,844636856;4
1957;5;2;02/05/1957;0;66;40,56793607;12,30963778;4
1957;5;3;03/05/1957;0;65;39,55313899;14,83788213;4
1957;5;4;04/05/1957;0;67;41,61102733;17,24109124;4
1957;5;5;05/05/1957;0;68;42,68320166;19,5839333;4
1957;5;6;06/05/1957;0;68;42,68320166;21,92677535;5
1957;5;7;07/05/1957;0;85;66,24108438;23,43641248;5
1957;5;8;08/05/1957;0,5;82;61,24550685;25,06918531;5
1957;5;9;09/05/1957;0;88;71,66627495;26,46454178;5
1957;5;10;10/05/1957;1,899999976;77;53,78306482;28,32386311;5
1957;5;11;11/05/1957;0;78;55,19461522;30,13563406;5
1957;5;12;12/05/1957;0;80;58,13688224;31,85571254;5
1957;5;13;13/05/1957;1,399999976;74;49,77401995;33,86479278;5
1957;5;14;14/05/1957;0;70;44,91806567;36,09106852;5
1957;5;15;15/05/1957;0;74;49,77401995;38,10014876;5
1957;5;16;16/05/1957;0,400000006;81;59,66982409;39,77603773;5
1957;5;17;17/05/1957;0;87;69,80792555;41,20853983;5
1957;5;18;18/05/1957;0;80;58,13688224;42,92861831;5
1957;5;19;19/05/1957;0;79;56,64552192;44,69398292;5
1957;5;20;20/05/1957;0;63;37,60537824;47,35317703;5
1957;5;21;21/05/1957;0;67;41,61102733;49,75638614;5
1957;5;22;22/05/1957;0;64;38,56586861;52,3493525;5
1957;5;23;23/05/1957;0;66;40,56793607;54,81435342;5
1957;5;24;24/05/1957;0;66;40,56793607;57,27935435;5
1957;5;25;25/05/1957;0;68;42,68320166;59,62219641;5
1957;5;26;26/05/1957;0;71;46,08244557;61,79222013;5
1957;5;27;27/05/1957;0;84;64,529895;63,34188947;5
1957;5;28;28/05/1957;0;79;56,64552192;65,10725409;5
1957;5;29;29/05/1957;0;66;40,56793607;67,57225501;5
1957;5;30;30/05/1957;0;62;36,67094148;70,29920982;5
1957;5;31;31/05/1957;0;68;42,68320166;72,64205187;5
1957;6;1;01/06/1957;0;67;41,61102733;75,04526098;5
1957;6;2;02/06/1957;0;60;34,87742111;77,91244545;5
1957;6;3;03/06/1957;1,200000048;79;56,64552192;79,67781007;5
1957;6;4;04/06/1957;0;78;55,19461522;81,48958101;5
1957;6;5;05/06/1957;0;69;43,78526995;83,7734541;5
1957;6;6;06/06/1957;0;65;39,55313899;86,30169845;5
1957;6;7;07/06/1957;0;86;67,99998448;87,77228702;5
1957;6;8;08/06/1957;16,10000038;73;48,50950492;0;1
1957;6;9;09/06/1957;0;72;47,27929027;2,115090972;2
1957;6;10;10/06/1957;0;66;40,56793607;4,580091898;3
1957;6;11;11/06/1957;0;71;46,08244557;6,750115619;3
1957;6;12;12/06/1957;0;82;61,24550685;8,382888457;4
1957;6;13;13/06/1957;0;75;51,0737917;10,34083982;4
1957;6;14;14/06/1957;0;70;44,91806567;12,56711556;4
1957;6;15;15/06/1957;0;69;43,78526995;14,85098866;4
1957;6;16;16/06/1957;0;73;48,50950492;16,91244033;4
1957;6;17;17/06/1957;0;66;40,56793607;19,37744125;4
1957;6;18;18/06/1957;0;66;40,56793607;21,84244218;5
1957;6;19;19/06/1957;0;78;55,19461522;23,65421312;5
1957;6;20;20/06/1957;0;77;53,78306482;25,51353446;5
1957;6;21;21/06/1957;0;67;41,61102733;27,91674357;5
1957;6;22;22/06/1957;0;65;39,55313899;30,44498792;5
1957;6;23;23/06/1957;0;66;40,56793607;32,90998884;5
1957;6;24;24/06/1957;0;67;41,61102733;35,31319795;5
1957;6;25;25/06/1957;0;60;34,87742111;38,18038242;5
1957;6;26;26/06/1957;0;75;51,0737917;40,13833378;5
1957;6;27;27/06/1957;0;70;44,91806567;42,36460952;5
1957;6;28;28/06/1957;0;60;34,87742111;45,23179399;5
1957;6;29;29/06/1957;2,200000048;90;75,53985973;46,5555984;5
1957;6;30;30/06/1957;0,600000024;83;62,86512218;48,14630557;5
1957;7;1;01/07/1957;0;78;55,19461522;49,95807651;5
1957;7;2;02/07/1957;7,099999905;93;81,76473265;19,9832306;4
1957;7;3;03/07/1957;0,800000012;95;86,20929044;21,14319839;5
1957;7;4;04/07/1957;11,19999981;80;58,13688224;4,228639678;3
1957;7;5;05/07/1957;0,200000003;91;77,55802471;5,51799691;3
1957;7;6;06/07/1957;0;82;61,24550685;7,150769747;3
1957;7;7;07/07/1957;0;76;52,40980318;9,058809731;4
1957;7;8;08/07/1957;0;78;55,19461522;10,87058067;4
1957;7;9;09/07/1957;0;74;49,77401995;12,87966091;4
1957;7;10;10/07/1957;0;70;44,91806567;15,10593666;4
1957;7;11;11/07/1957;0;71;46,08244557;17,27596038;4
1957;7;12;12/07/1957;0;66;40,56793607;19,7409613;4
1957;7;13;13/07/1957;0;65;39,55313899;22,26920565;5
1957;7;14;14/07/1957;0;73;48,50950492;24,33065732;5
1957;7;15;15/07/1957;0;84;64,529895;25,88032666;5
1957;7;16;16/07/1957;13,39999962;95;86,20929044;0;1
1957;7;17;17/07/1957;20,39999962;95;86,20929044;0;1
1957;7;18;18/07/1957;20,79999924;95;86,20929044;0;1
1957;7;19;19/07/1957;5,800000191;93;81,76473265;0;1
1957;7;20;20/07/1957;5,199999809;72;47,27929027;0;1
1957;7;21;21/07/1957;0;74;49,77401995;2,009080241;2
1957;7;22;22/07/1957;0;70;44,91806567;4,235355983;3
1957;7;23;23/07/1957;0;72;47,27929027;6,350446955;3
1957;7;24;24/07/1957;0,5;79;56,64552192;8,115811571;4
1957;7;25;25/07/1957;5,199999809;63;37,60537824;3,246324628;3
1957;7;26;26/07/1957;0;67;41,61102733;5,649533739;3
1957;7;27;27/07/1957;0;82;61,24550685;7,282306577;3
1957;7;28;28/07/1957;0;64;38,56586861;9,875272938;4
1957;7;29;29/07/1957;0;59;34,01698105;12,81498119;4
1957;7;30;30/07/1957;0;54;30,05246929;16,14249478;4
1957;7;31;31/07/1957;0;66;40,56793607;18,60749571;4
1957;8;1;01/08/1957;0;65;39,55313899;21,13574005;5
1957;8;2;02/08/1957;0;70;44,91806567;23,3620158;5
1957;8;3;03/08/1957;0;53;29,32290759;26,77231881;5
1957;8;4;04/08/1957;0;69;43,78526995;29,0561919;5
1957;8;5;05/08/1957;0;70;44,91806567;31,28246764;5
1957;8;6;06/08/1957;0;55;30,80237236;34,52897083;5
1957;8;7;07/08/1957;0;50;27,2508274;38,19858418;5
1957;8;8;08/08/1957;0;49;26,59726112;41,9583698;5
1957;8;9;09/08/1957;0;50;27,2508274;45,62798315;5
1957;8;10;10/08/1957;0;66;40,56793607;48,09298408;5
1957;8;11;11/08/1957;0;50;27,2508274;51,76259743;5
1957;8;12;12/08/1957;0;58;33,17988071;54,77647204;5
1957;8;13;13/08/1957;0;57;32,36548697;57,866183;5
1957;8;14;14/08/1957;7,199999809;80;58,13688224;23,1464732;5
1957;8;15;15/08/1957;0;73;48,50950492;25,20792487;5
1957;8;16;16/08/1957;0;74;49,77401995;27,21700511;5
1957;8;17;17/08/1957;16,39999962;81;59,66982409;0;1
1957;8;18;18/08/1957;1,399999976;90;75,53985973;1,323804417;2
1957;8;19;19/08/1957;18,5;90;75,53985973;0;1
1957;8;20;20/08/1957;0;78;55,19461522;1,811770942;2
1957;8;21;21/08/1957;0;80;58,13688224;3,531849421;3
1957;8;22;22/08/1957;0;70;44,91806567;5,758125164;3
1957;8;23;23/08/1957;0;66;40,56793607;8,22312609;4
1957;8;24;24/08/1957;0;62;36,67094148;10,95008089;4
1957;8;25;25/08/1957;0;66;40,56793607;13,41508182;4
1957;8;26;26/08/1957;0;63;37,60537824;16,07427592;4
1957;8;27;27/08/1957;0;53;29,32290759;19,48457893;4
1957;8;28;28/08/1957;0;43;23,03177377;23,82640692;5
1957;8;29;29/08/1957;0;50;27,2508274;27,49602027;5
1957;8;30;30/08/1957;0;83;62,86512218;29,08672743;5
1957;8;31;31/08/1957;8,199999809;81;59,66982409;11,63469097;4
1957;9;1;01/09/1957;0,5;67;41,61102733;14,03790008;4
1957;9;2;02/09/1957;0;74;49,77401995;16,04698032;4
1957;9;3;03/09/1957;12,5;95;86,20929044;3,209396065;3
1957;9;4;04/09/1957;33,59999847;89;73,57643812;0;1
1957;9;5;05/09/1957;0,200000003;61;35,76185162;2,796275793;2
1957;9;6;06/09/1957;0;64;38,56586861;5,389242155;3
1957;9;7;07/09/1957;0;59;34,01698105;8,328950409;4
1957;9;8;08/09/1957;32,20000076;96;88,52493638;0;1
1957;9;9;09/09/1957;5,599999905;84;64,529895;0;1
1957;9;10;10/09/1957;0;70;44,91806567;2,226275742;2
1957;9;11;11/09/1957;0;72;47,27929027;4,341366714;3
1957;9;12;12/09/1957;4,300000191;71;46,08244557;3,0389567;3
1957;9;13;13/09/1957;0;66;40,56793607;5,503957626;3
1957;9;14;14/09/1957;0;70;44,91806567;7,730233369;3
1957;9;15;15/09/1957;0;65;39,55313899;10,25847771;4
1957;9;16;16/09/1957;3,400000095;85;66,24108438;7,1809344;3
1957;9;17;17/09/1957;3,5;72;47,27929027;5,02665408;3
1957;9;18;18/09/1957;0;69;43,78526995;7,310527175;3
1957;9;19;19/09/1957;0;76;52,40980318;9,218567159;4
1957;9;20;20/09/1957;0;68;42,68320166;11,56140922;4
1957;9;21;21/09/1957;2,400000095;80;58,13688224;8,092986451;4
1957;9;22;22/09/1957;4,099999905;94;83,95645714;5,665090516;3
1957;9;23;23/09/1957;13,80000019;84;64,529895;0;1
1957;9;24;24/09/1957;7,300000191;77;53,78306482;0;1
1957;9;25;25/09/1957;0;68;42,68320166;2,342842057;2
1957;9;26;26/09/1957;0;66;40,56793607;4,807842984;3
1957;9;27;27/09/1957;0;58;33,17988071;7,821717593;3
1957;9;28;28/09/1957;0;71;46,08244557;9,991741314;4
1957;9;29;29/09/1957;0;66;40,56793607;12,45674224;4
1957;9;30;30/09/1957;0;77;53,78306482;14,31606358;4
1957;10;1;01/10/1957;0;61;35,76185162;17,11233937;4
1957;10;2;02/10/1957;0;60;34,87742111;19,97952384;4
1957;10;3;03/10/1957;0;59;34,01698105;22,91923209;5
1957;10;4;04/10/1957;0;60;34,87742111;25,78641656;5
1957;10;5;05/10/1957;0;55;30,80237236;29,03291974;5
1957;10;6;06/10/1957;0;50;27,2508274;32,70253309;5
1957;10;7;07/10/1957;0;44;23,5859285;36,94234922;5
1957;10;8;08/10/1957;0;48;25,96142303;40,7942182;5
1957;10;9;09/10/1957;0;51;27,92261616;44,37554451;5
1957;10;10;10/10/1957;0;53;29,32290759;47,78584752;5
1957;10;11;11/10/1957;0;67;41,61102733;50,18905663;5
1957;10;12;12/10/1957;0,5;85;66,24108438;51,69869375;5
1957;10;13;13/10/1957;0;66;40,56793607;54,16369468;5
1957;10;14;14/10/1957;0;61;35,76185162;56,95997047;5
1957;10;15;15/10/1957;0;51;27,92261616;60,54129678;5
1957;10;16;16/10/1957;0;50;27,2508274;64,21091013;5
1957;10;17;17/10/1957;0;48;25,96142303;68,06277911;5
1957;10;18;18/10/1957;0;38;20,47848381;72,94595313;5
1957;10;19;19/10/1957;0;42;22,49265066;77,39184977;5
1957;10;20;20/10/1957;0;63;37,60537824;80,05104387;5
1957;10;21;21/10/1957;0;72;47,27929027;82,16613484;5
1957;10;22;22/10/1957;9;71;46,08244557;32,86645394;5
1957;10;23;23/10/1957;3,599999905;77;53,78306482;23,00651776;5
1957;10;24;24/10/1957;3,200000048;68;42,68320166;16,10456243;4
1957;10;25;25/10/1957;0;53;29,32290759;19,51486544;4
1957;10;26;26/10/1957;0;84;64,529895;21,06453478;5
1957;10;27;27/10/1957;10,30000019;88;71,66627495;4,212906956;3
1957;10;28;28/10/1957;24,60000038;68;42,68320166;0;1
1957;10;29;29/10/1957;6,199999809;78;55,19461522;0;1
1957;10;30;30/10/1957;6,800000191;86;67,99998448;0;1
1957;10;31;31/10/1957;0;62;36,67094148;2,726954803;2
1957;11;1;01/11/1957;0;54;30,05246929;6,054468393;3
1957;11;2;02/11/1957;0;56;31,57318393;9,22171311;4
1957;11;3;03/11/1957;0;77;53,78306482;11,08103445;4
1957;11;4;04/11/1957;6;74;49,77401995;4,432413779;3
1957;11;5;05/11/1957;0;62;36,67094148;7,159368581;3
1957;11;6;06/11/1957;0;62;36,67094148;9,886323384;4
1957;11;7;07/11/1957;0;60;34,87742111;12,75350785;4
1957;11;8;08/11/1957;6,900000095;93;81,76473265;5,10140314;3
1957;11;9;09/11/1957;6,400000095;85;66,24108438;2,040561256;2
1957;11;10;10/11/1957;4;70;44,91806567;1,428392879;2
1957;11;11;11/11/1957;0;65;39,55313899;3,956637225;3
1957;11;12;12/11/1957;0;72;47,27929027;6,071728196;3
1957;11;13;13/11/1957;3,200000048;92;79,63245938;4,250209738;3
1957;11;14;14/11/1957;7,300000191;79;56,64552192;1,700083895;2
1957;11;15;15/11/1957;2,400000095;73;48,50950492;1,190058727;2
1957;11;16;16/11/1957;0;63;37,60537824;3,849252828;3
1957;11;17;17/11/1957;0;75;51,0737917;5,807204189;3
1957;11;18;18/11/1957;0;77;53,78306482;7,666525527;3
1957;11;19;19/11/1957;0;89;73,57643812;9,025656283;4
1957;11;20;20/11/1957;7;92;79,63245938;3,610262513;3
1957;11;21;21/11/1957;4,400000095;75;51,0737917;2,527183759;2
1957;11;22;22/11/1957;0;66;40,56793607;4,992184686;3
1957;11;23;23/11/1957;0;65;39,55313899;7,520429031;3
1957;11;24;24/11/1957;0;63;37,60537824;10,17962313;4
1957;11;25;25/11/1957;0;55;30,80237236;13,42612632;4
1957;11;26;26/11/1957;0;54;30,05246929;16,75363991;4
1957;11;27;27/11/1957;0;48;25,96142303;20,60550889;5
1957;11;28;28/11/1957;0;43;23,03177377;24,94733688;5
1957;11;29;29/11/1957;0;69;43,78526995;27,23120997;5
1957;11;30;30/11/1957;9,5;70;44,91806567;10,89248399;4
1957;12;1;01/12/1957;26,20000076;89;73,57643812;0;1
1957;12;2;02/12/1957;4,599999905;84;64,529895;0;1
1957;12;3;03/12/1957;0,400000006;73;48,50950492;2,061451671;2
1957;12;4;04/12/1957;5,800000191;86;67,99998448;0,824580669;1
1957;12;5;05/12/1957;6;68;42,68320166;0,329832267;1
1957;12;6;06/12/1957;0;68;42,68320166;2,672674325;2
1957;12;7;07/12/1957;0,100000001;69;43,78526995;4,95654742;3
1957;12;8;08/12/1957;0;64;38,56586861;7,549513782;3
1957;12;9;09/12/1957;0;59;34,01698105;10,48922204;4
1957;12;10;10/12/1957;0;65;39,55313899;13,01746638;4
1957;12;11;11/12/1957;0,200000003;80;58,13688224;14,73754486;4
1957;12;12;12/12/1957;3,700000048;89;73,57643812;10,3162814;4
1957;12;13;13/12/1957;11,80000019;81;59,66982409;2,063256281;2
1957;12;14;14/12/1957;9,399999619;86;67,99998448;0,825302512;1
1957;12;15;15/12/1957;57,5;85;66,24108438;0;1
1957;12;16;16/12/1957;14,60000038;83;62,86512218;0;1
1957;12;17;17/12/1957;28,60000038;75;51,0737917;0;1
1957;12;18;18/12/1957;0;70;44,91806567;2,226275742;2
1957;12;19;19/12/1957;0;69;43,78526995;4,510148838;3
1957;12;20;20/12/1957;0;67;41,61102733;6,913357948;3
1957;12;21;21/12/1957;0;73;48,50950492;8,97480962;4
1957;12;22;22/12/1957;23;76;52,40980318;0;1
1957;12;23;23/12/1957;2,799999952;64;38,56586861;0;1
1957;12;24;24/12/1957;0;71;46,08244557;2,170023721;2
1957;12;25;25/12/1957;0,899999976;61;35,76185162;4,966299514;3
1957;12;26;26/12/1957;0,100000001;62;36,67094148;7,693254316;3
1957;12;27;27/12/1957;0,5;73;48,50950492;9,754705988;4
1957;12;28;28/12/1957;1,100000024;71;46,08244557;11,92472971;4
1957;12;29;29/12/1957;0;54;30,05246929;15,2522433;4
1957;12;30;30/12/1957;0;59;34,01698105;18,19195155;4
1957;12;31;31/12/1957;0;58;33,17988071;21,20582616;5
1958;1;1;01/01/1958;0,5;67;41,61102733;23,60903527;5
1958;1;2;02/01/1958;5,4;77;53,78306482;9,443614109;4
1958;1;3;03/01/1958;1,2;58;33,17988071;12,45748872;4
1958;1;4;04/01/1958;0;47;25,34283225;16,4033776;4
1958;1;5;05/01/1958;0;57;32,36548697;19,49308856;4
1958;1;6;06/01/1958;0;62;36,67094148;22,22004337;5
1958;1;7;07/01/1958;0;57;32,36548697;25,30975433;5
1958;1;8;08/01/1958;0;52;28,61313548;28,80465268;5
1958;1;9;09/01/1958;0;50;27,2508274;32,47426603;5
1958;1;10;10/01/1958;0;59;34,01698105;35,41397429;5
1958;1;11;11/01/1958;0;65;39,55313899;37,94221863;5
1958;1;12;12/01/1958;32,6;73;48,50950492;0;1
1958;1;13;13/01/1958;9,4;81;59,66982409;0;1
1958;1;14;14/01/1958;6,2;90;75,53985973;0;1
1958;1;15;15/01/1958;27,6;70;44,91806567;0;1
1958;1;16;16/01/1958;0;78;55,19461522;1,811770942;2
1958;1;17;17/01/1958;2,7;82;61,24550685;1,268239659;2
1958;1;18;18/01/1958;42,1;88;71,66627495;0;1
1958;1;19;19/01/1958;11,3;74;49,77401995;0;1
1958;1;20;20/01/1958;0,8;70;44,91806567;2,226275742;2
1958;1;21;21/01/1958;0;78;55,19461522;4,038046684;3
1958;1;22;22/01/1958;16,7;83;62,86512218;0;1
1958;1;23;23/01/1958;9,8;80;58,13688224;0;1
1958;1;24;24/01/1958;25,2;81;59,66982409;0;1
1958;1;25;25/01/1958;4,8;83;62,86512218;0;1
1958;1;26;26/01/1958;15,7;88;71,66627495;0;1
1958;1;27;27/01/1958;57,5;95;86,20929044;0;1
1958;1;28;28/01/1958;21,9;89;73,57643812;0;1
1958;1;29;29/01/1958;4,2;75;51,0737917;0;1
1958;1;30;30/01/1958;0;63;37,60537824;2,659194101;2
1958;1;31;31/01/1958;0;66;40,56793607;5,124195028;3
1958;2;1;01/02/1958;0;72;47,27929027;7,239286;3
1958;2;2;02/02/1958;1,6;82;61,24550685;8,872058837;4
1958;2;3;03/02/1958;7,7;84;64,529895;3,548823535;3
1958;2;4;04/02/1958;19,9;93;81,76473265;0;1
1958;2;5;05/02/1958;27,2;82;61,24550685;0;1
1958;2;6;06/02/1958;0;95;86,20929044;1,159967789;2
1958;2;7;07/02/1958;38,1;85;66,24108438;0;1
1958;2;8;08/02/1958;1,7;70;44,91806567;2,226275742;2
1958;2;9;09/02/1958;0;71;46,08244557;4,396299463;3
1958;2;10;10/02/1958;0,8;67;41,61102733;6,799508574;3
1958;2;11;11/02/1958;0;67;41,61102733;9,202717685;4
1958;2;12;12/02/1958;0;68;42,68320166;11,54555974;4
1958;2;13;13/02/1958;0;69;43,78526995;13,82943284;4
1958;2;14;14/02/1958;0;65;39,55313899;16,35767718;4
1958;2;15;15/02/1958;0;57;32,36548697;19,44738815;4
1958;2;16;16/02/1958;0;56;31,57318393;22,61463286;5
1958;2;17;17/02/1958;0;58;33,17988071;25,62850747;5
1958;2;18;18/02/1958;0,5;71;46,08244557;27,79853119;5
1958;2;19;19/02/1958;0;82;61,24550685;29,43130403;5
1958;2;20;20/02/1958;0,4;66;40,56793607;31,89630496;5
1958;2;21;21/02/1958;1,9;78;55,19461522;33,7080759;5
1958;2;22;22/02/1958;0;78;55,19461522;35,51984684;5
1958;2;23;23/02/1958;0;65;39,55313899;38,04809119;5
1958;2;24;24/02/1958;0;85;66,24108438;39,55772831;5
1958;2;25;25/02/1958;2,2;76;52,40980318;41,46576829;5
1958;2;26;26/02/1958;6,9;93;81,76473265;16,58630732;4
1958;2;27;27/02/1958;30,7;90;75,53985973;0;1
1958;2;28;28/02/1958;4,2;90;75,53985973;0;1
1958;3;1;01/03/1958;20,2;82;61,24550685;0;1
1958;3;2;02/03/1958;21,8;82;61,24550685;0;1
1958;3;3;03/03/1958;2,5;83;62,86512218;0;1
1958;3;4;04/03/1958;34;80;58,13688224;0;1
1958;3;5;05/03/1958;0;76;52,40980318;1,908039984;2
1958;3;6;06/03/1958;0,3;79;56,64552192;3,673404599;3
1958;3;7;07/03/1958;3,1;77;53,78306482;2,571383219;2
1958;3;8;08/03/1958;19,7;85;66,24108438;0;1
1958;3;9;09/03/1958;7,1;64;38,56586861;0;1
1958;3;10;10/03/1958;0;68;42,68320166;2,342842057;2
1958;3;11;11/03/1958;0;65;39,55313899;4,871086403;3
1958;3;12;12/03/1958;0;70;44,91806567;7,097362145;3
1958;3;13;13/03/1958;0;69;43,78526995;9,38123524;4
1958;3;14;14/03/1958;0;71;46,08244557;11,55125896;4
1958;3;15;15/03/1958;2,9;90;75,53985973;8,085881273;4
1958;3;16;16/03/1958;20,9;94;83,95645714;0;1
1958;3;17;17/03/1958;8,6;89;73,57643812;0;1
1958;3;18;18/03/1958;13,4;87;69,80792555;0;1
1958;3;19;19/03/1958;3,9;80;58,13688224;0;1
1958;3;20;20/03/1958;0;72;47,27929027;2,115090972;2
1958;3;21;21/03/1958;0;73;48,50950492;4,176542643;3
1958;3;22;22/03/1958;0;71;46,08244557;6,346566364;3
1958;3;23;23/03/1958;0;65;39,55313899;8,874810709;4
1958;3;24;24/03/1958;0;69;43,78526995;11,1586838;4
1958;3;25;25/03/1958;0;63;37,60537824;13,81787791;4
1958;3;26;26/03/1958;0;64;38,56586861;16,41084427;4
1958;3;27;27/03/1958;0;65;39,55313899;18,93908861;4
1958;3;28;28/03/1958;0;66;40,56793607;21,40408954;5
1958;3;29;29/03/1958;0;66;40,56793607;23,86909047;5
1958;3;30;30/03/1958;0;83;62,86512218;25,45979763;5
1958;3;31;31/03/1958;9,2;95;86,20929044;10,18391905;4
1958;4;1;01/04/1958;38,6;86;67,99998448;0;1
1958;4;2;02/04/1958;3,5;73;48,50950492;0;1
1958;4;3;03/04/1958;0;76;52,40980318;1,908039984;2
1958;4;4;04/04/1958;0;73;48,50950492;3,969491655;3
1958;4;5;05/04/1958;0;69;43,78526995;6,25336475;3
1958;4;6;06/04/1958;0;74;49,77401995;8,262444991;4
1958;4;7;07/04/1958;0;70;44,91806567;10,48872073;4
1958;4;8;08/04/1958;0;75;51,0737917;12,4466721;4
1958;4;9;09/04/1958;0,9;94;83,95645714;13,63776571;4
1958;4;10;10/04/1958;9,1;95;86,20929044;5,455106284;3
1958;4;11;11/04/1958;2,9;85;66,24108438;3,818574399;3
1958;4;12;12/04/1958;0;78;55,19461522;5,630345341;3
1958;4;13;13/04/1958;0;87;69,80792555;7,062847441;3
1958;4;14;14/04/1958;47,4;78;55,19461522;0;1
1958;4;15;15/04/1958;0;68;42,68320166;2,342842057;2
1958;4;16;16/04/1958;0;70;44,91806567;4,5691178;3
1958;4;17;17/04/1958;0;76;52,40980318;6,477157783;3
1958;4;18;18/04/1958;1;97;90,90514626;7,577205515;3
1958;4;19;19/04/1958;17,1;94;83,95645714;0;1
1958;4;20;20/04/1958;7,7;78;55,19461522;0;1
1958;4;21;21/04/1958;0;68;42,68320166;2,342842057;2
1958;4;22;22/04/1958;0;77;53,78306482;4,202163394;3
1958;4;23;23/04/1958;0;80;58,13688224;5,922241874;3
1958;4;24;24/04/1958;0;79;56,64552192;7,687606489;3
1958;4;25;25/04/1958;0;70;44,91806567;9,913882231;4
1958;4;26;26/04/1958;0;54;30,05246929;13,24139582;4
1958;4;27;27/04/1958;0;67;41,61102733;15,64460493;4
1958;4;28;28/04/1958;0;67;41,61102733;18,04781404;4
1958;4;29;29/04/1958;0;66;40,56793607;20,51281497;5
1958;4;30;30/04/1958;0;73;48,50950492;22,57426664;5
1958;5;1;01/05/1958;1,4;73;48,50950492;24,63571831;5
1958;5;2;02/05/1958;6;91;77,55802471;9,854287325;4
1958;5;3;03/05/1958;17,2;92;79,63245938;0;1
1958;5;4;04/05/1958;7,9;85;66,24108438;0;1
1958;5;5;05/05/1958;8,4;81;59,66982409;0;1
1958;5;6;06/05/1958;0,3;81;59,66982409;1,675888969;2
1958;5;7;07/05/1958;0;84;64,529895;3,225558313;3
1958;5;8;08/05/1958;0;76;52,40980318;5,133598296;3
1958;5;9;09/05/1958;0;73;48,50950492;7,195049968;3
1958;5;10;10/05/1958;0;73;48,50950492;9,256501639;4
1958;5;11;11/05/1958;0;74;49,77401995;11,26558188;4
1958;5;12;12/05/1958;5,7;79;56,64552192;4,506232752;3
1958;5;13;13/05/1958;0,1;80;58,13688224;6,226311231;3
1958;5;14;14/05/1958;1;67;41,61102733;8,629520342;4
1958;5;15;15/05/1958;0;76;52,40980318;10,53756033;4
1958;5;16;16/05/1958;0;70;44,91806567;12,76383607;4
1958;5;17;17/05/1958;0;77;53,78306482;14,62315741;4
1958;5;18;18/05/1958;0;75;51,0737917;16,58110877;4
1958;5;19;19/05/1958;0;74;49,77401995;18,59018901;4
1958;5;20;20/05/1958;0;74;49,77401995;20,59926925;5
1958;5;21;21/05/1958;0;93;81,76473265;21,82229043;5
1958;5;22;22/05/1958;80;91;77,55802471;0;1
1958;5;23;23/05/1958;15,9;89;73,57643812;0;1
1958;5;24;24/05/1958;0;86;67,99998448;1,470588571;2
1958;5;25;25/05/1958;2,5;95;86,20929044;1,029412;2
1958;5;26;26/05/1958;7,8;91;77,55802471;0,4117648;1
1958;5;27;27/05/1958;0,1;94;83,95645714;1,602858414;2
1958;5;28;28/05/1958;18,1;85;66,24108438;0;1
1958;5;29;29/05/1958;0;81;59,66982409;1,675888969;2
1958;5;30;30/05/1958;0;62;36,67094148;4,402843772;3
1958;5;31;31/05/1958;0;81;59,66982409;6,078732741;3
1958;6;1;01/06/1958;0;80;58,13688224;7,798811221;3
1958;6;2;02/06/1958;0;78;55,19461522;9,610582163;4
1958;6;3;03/06/1958;0;72;47,27929027;11,72567313;4
1958;6;4;04/06/1958;0;76;52,40980318;13,63371312;4
1958;6;5;05/06/1958;0;79;56,64552192;15,39907773;4
1958;6;6;06/06/1958;0;72;47,27929027;17,51416871;4
1958;6;7;07/06/1958;0;75;51,0737917;19,47212007;4
1958;6;8;08/06/1958;0;67;41,61102733;21,87532918;5
1958;6;9;09/06/1958;0;66;40,56793607;24,3403301;5
1958;6;10;10/06/1958;0;55;30,80237236;27,58683329;5
1958;6;11;11/06/1958;0;57;32,36548697;30,67654426;5
1958;6;12;12/06/1958;0;63;37,60537824;33,33573836;5
1958;6;13;13/06/1958;0;76;52,40980318;35,24377834;5
1958;6;14;14/06/1958;8,4;95;86,20929044;14,09751134;4
1958;6;15;15/06/1958;53,3;90;75,53985973;0;1
1958;6;16;16/06/1958;0;79;56,64552192;1,765364615;2
1958;6;17;17/06/1958;8,3;85;66,24108438;0,706145846;1
