"ref";"marca";"modelo";"cambio";"motor";"ano";"valor"
2017-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"0 km";52578
2017-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2018";47241
2017-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2017";45405
2017-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2016";42560
2017-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";57625
2017-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2018";51962
2017-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2017";50352
2017-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2016";48114
2017-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"0 km";45035
2017-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2018";40781
2017-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2017";39477
2017-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2016";38121
2017-12-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"0 km";49688
2017-12-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"2018";43270
2017-12-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"2017";40669
2017-12-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"0 km";52512
2017-12-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"2017";46637
2017-12-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"2016";41656
2017-12-01;"Hyundai";"HB20 Ocean 1.0 Flex 12V 5p Mec.";"manual";1;"2017";44784
2017-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Aut.";"automatico";1,6;"2017";57224
2017-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Mec.";"manual";1,6;"2017";50845
2017-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";63965
2017-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2018";58878
2017-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2017";56789
2017-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2016";54805
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";61095
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2018";55410
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2017";53610
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2016";51600
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"2017";52467
2017-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"2016";49268
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"0 km";51697
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"2017";47335
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"2016";43887
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"0 km";40453
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"2017";37010
2017-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"2016";35891
2017-12-01;"Nissan";"MARCH 1.0 12V Flex 5p";"automatico";1;"2016";31937
2017-12-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"0 km";38848
2017-12-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"2017";32450
2017-12-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"0 km";52990
2017-12-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"2016";46810
2017-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"0 km";41350
2017-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2018";37051
2017-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2017";34257
2017-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2016";32073
2017-12-01;"Nissan";"MARCH S 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";35850
2017-12-01;"Nissan";"MARCH S 1.6 16V FlexStart 5p";"automatico";1,6;"0 km";47395
2017-12-01;"Nissan";"MARCH S 1.6 16V FlexStart 5p";"automatico";1,6;"2017";39647
2017-12-01;"Nissan";"MARCH SL 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";40438
2017-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";60342
2017-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2018";54048
2017-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";48474
2017-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";53650
2017-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";45422
2017-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"0 km";44706
2017-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2018";39556
2017-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2017";38189
2017-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2016";33992
2017-12-01;"Nissan";"MARCH SV 1.6 16V Flex Fuel";"automatico";1,6;"2016";38295
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";56405
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2018";49908
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";46309
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";49821
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2018";45458
2017-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";42297
2017-12-01;"Renault";"KWID Intense 1.0 Flex 12V 5p Mec.";"manual";1;"0 km";40827
2017-12-01;"Renault";"KWID Intense 1.0 Flex 12V 5p Mec.";"manual";1;"2018";36838
2017-12-01;"Renault";"KWID Life 1.0 Flex 12V 5p Mec.";"manual";1;"0 km";30616
2017-12-01;"Renault";"KWID Life 1.0 Flex 12V 5p Mec.";"manual";1;"2018";27251
2017-12-01;"Renault";"KWID Zen 1.0 Flex 12V 5p Mec.";"manual";1;"0 km";36518
2017-12-01;"Renault";"KWID Zen 1.0 Flex 12V 5p Mec.";"manual";1;"2018";32055
2017-12-01;"Renault";"SANDERO Auth. Plus Hi-Power 1.0 16V 5p";"automatico";1;"2016";30811
2017-12-01;"Renault";"SANDERO Authentique Flex 1.0 12V 5p";"automatico";1;"0 km";41545
2017-12-01;"Renault";"SANDERO Authentique Flex 1.0 12V 5p";"automatico";1;"2018";37812
2017-12-01;"Renault";"SANDERO Authentique Flex 1.0 12V 5p";"automatico";1;"2017";35925
2017-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"0 km";39667
2017-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2017";34351
2017-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2016";31244
2017-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";53094
2017-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";45386
2017-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";42911
2017-12-01;"Renault";"SANDERO Dynamique Easy R Flex 1.6 16V 5p";"automatico";1,6;"0 km";58526
2017-12-01;"Renault";"SANDERO Dynamique Easy R Flex 1.6 16V 5p";"automatico";1,6;"2018";51981
2017-12-01;"Renault";"SANDERO Dynamique Easy R Flex 1.6 16V 5p";"automatico";1,6;"2017";49324
2017-12-01;"Renault";"SANDERO Dynamique Flex 1.6 16V 5p";"automatico";1,6;"0 km";55900
2017-12-01;"Renault";"SANDERO Dynamique Flex 1.6 16V 5p";"automatico";1,6;"2018";48594
2017-12-01;"Renault";"SANDERO Dynamique Flex 1.6 16V 5p";"automatico";1,6;"2017";46634
2017-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";51030
2017-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";43695
2017-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";39366
2017-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";49050
2017-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";43106
2017-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";36854
2017-12-01;"Renault";"SANDERO Expres. EasyR Flex 1.6 16V 5p";"automatico";1,6;"0 km";55040
2017-12-01;"Renault";"SANDERO Expres. EasyR Flex 1.6 16V 5p";"automatico";1,6;"2018";48891
2017-12-01;"Renault";"SANDERO Expres. EasyR Flex 1.6 16V 5p";"automatico";1,6;"2017";45119
2017-12-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"0 km";47681
2017-12-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"2017";40566
2017-12-01;"Renault";"SANDERO Expression Flex 1.0 12V 5p";"automatico";1;"0 km";44592
2017-12-01;"Renault";"SANDERO Expression Flex 1.0 12V 5p";"automatico";1;"2018";40877
2017-12-01;"Renault";"SANDERO Expression Flex 1.0 12V 5p";"automatico";1;"2017";36313
2017-12-01;"Renault";"SANDERO Expression Flex 1.6 16V 5p";"automatico";1,6;"0 km";49534
2017-12-01;"Renault";"SANDERO Expression Flex 1.6 16V 5p";"automatico";1,6;"2018";44680
2017-12-01;"Renault";"SANDERO Expression Flex 1.6 16V 5p";"automatico";1,6;"2017";42392
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"0 km";40122
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2017";34059
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2016";31563
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";46293
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";39694
2017-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";35145
2017-12-01;"Renault";"SANDERO GT line Flex 1.6 16V 5p";"automatico";1,6;"0 km";56125
2017-12-01;"Renault";"SANDERO GT line Flex 1.6 16V 5p";"automatico";1,6;"2018";49101
2017-12-01;"Renault";"SANDERO GT line Flex 1.6 16V 5p";"automatico";1,6;"2017";47542
2017-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";51236
2017-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";43854
2017-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";39485
2017-12-01;"Renault";"SANDERO RS Racing Spirit Flex 2.0 16V 5p";"automatico";2;"0 km";66547
2017-12-01;"Renault";"SANDERO RS Racing Spirit Flex 2.0 16V 5p";"automatico";2;"2018";59395
2017-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"0 km";63975
2017-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2018";56548
2017-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2017";53478
2017-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2016";51211
2017-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"0 km";57595
2017-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2017";51897
2017-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2016";47293
2017-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"0 km";61503
2017-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2017";51487
2017-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2016";49695
2017-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";59516
2017-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";47986
2017-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";45523
2017-12-01;"Renault";"SANDERO STEPWAY Easy R Flex 1.6 16V 5p";"automatico";1,6;"0 km";63819
2017-12-01;"Renault";"SANDERO STEPWAY Easy R Flex 1.6 16V 5p";"automatico";1,6;"2018";56665
2017-12-01;"Renault";"SANDERO STEPWAY Easy R Flex 1.6 16V 5p";"automatico";1,6;"2017";53204
2017-12-01;"Renault";"SANDERO STEPWAY EXP. Flex 1.6 16V 5p";"automatico";1,6;"0 km";58943
2017-12-01;"Renault";"SANDERO STEPWAY EXP. Flex 1.6 16V 5p";"automatico";1,6;"2018";51876
2017-12-01;"Renault";"SANDERO STEPWAY Flex 1.6 16V 5p";"automatico";1,6;"0 km";60827
2017-12-01;"Renault";"SANDERO STEPWAY Flex 1.6 16V 5p";"automatico";1,6;"2018";53464
2017-12-01;"Renault";"SANDERO STEPWAY Flex 1.6 16V 5p";"automatico";1,6;"2017";49171
2017-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";57610
2017-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";48793
2017-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";45254
2017-12-01;"Renault";"SANDERO vibe Flex 1.0 12V 5p";"automatico";1;"0 km";46404
2017-12-01;"Renault";"SANDERO vibe Flex 1.0 12V 5p";"automatico";1;"2018";41630
2017-12-01;"Renault";"SANDERO vibe Flex 1.0 12V 5p";"automatico";1;"2017";39321
2017-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";63945
2017-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2018";58345
2017-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";53484
2017-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";52135
2017-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";46064
2017-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";63830
2017-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2018";59201
2017-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";57136
2017-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";45798
2017-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";67228
2017-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2018";61745
2017-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";59201
2017-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";46078
2017-12-01;"Toyota";"ETIOS READY! 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";58842
2017-12-01;"Toyota";"ETIOS READY! 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2018";54102
2017-12-01;"Toyota";"ETIOS READY! 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";50969
2017-12-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"0 km";45216
2017-12-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"2018";41599
2017-12-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"2017";38206
2017-12-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"2016";36000
2017-12-01;"Toyota";"ETIOS X 1.3 Flex 16V 5p Aut.";"automatico";1,3;"0 km";50871
2017-12-01;"Toyota";"ETIOS X 1.3 Flex 16V 5p Aut.";"automatico";1,3;"2018";46525
2017-12-01;"Toyota";"ETIOS X 1.3 Flex 16V 5p Aut.";"automatico";1,3;"2017";44441
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";55262
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2018";50415
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";47745
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";50418
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2018";45918
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";43851
2017-12-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";39582
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";52990
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";48615
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";44553
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 5p Aut.";"automatico";1,5;"0 km";61079
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 5p Aut.";"automatico";1,5;"2018";56032
2017-12-01;"Toyota";"ETIOS XLS 1.5 Flex 5p Aut.";"automatico";1,5;"2017";53908
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";61970
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2018";56620
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";54205
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";55740
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";51193
2017-12-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";43334
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";55660
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2018";51020
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";49195
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";51053
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2018";46695
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";45020
2017-12-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";40157
2017-12-01;"Toyota";"ETIOS XS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";58620
2017-12-01;"Toyota";"ETIOS XS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2018";51948
2017-12-01;"Toyota";"ETIOS XS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";49633
2017-12-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";53924
2017-12-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"2018";47659
2017-12-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";46254
2017-12-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";41994
2017-12-01;"VW - VolksWagen";"Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p";"automatico";1;"0 km";48255
2017-12-01;"VW - VolksWagen";"Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p";"automatico";1;"2017";41648
2017-12-01;"VW - VolksWagen";"Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p";"automatico";1;"2016";38332
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"0 km";48402
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"2017";41720
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"2016";38610
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"0 km";52796
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"2018";47789
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"2017";45910
2017-12-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"2016";44196
2017-12-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"0 km";56549
2017-12-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2018";50011
2017-12-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2017";48485
2017-12-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2016";44089
2017-12-01;"VW - VolksWagen";"Fox Connect 1.6 Flex 8V 5p";"automatico";1,6;"0 km";57700
2017-12-01;"VW - VolksWagen";"Fox Connect 1.6 Flex 8V 5p";"automatico";1,6;"2018";51215
2017-12-01;"VW - VolksWagen";"Fox Connect I Motion 1.6 Flex 8V 5p";"automatico";1,6;"0 km";58675
2017-12-01;"VW - VolksWagen";"Fox Connect I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2018";52543
2017-12-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"0 km";62530
2017-12-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2018";56174
2017-12-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2017";54266
2017-12-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2016";46905
2017-12-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"0 km";57626
2017-12-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"2018";51614
2017-12-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"2017";49562
2017-12-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"2016";45517
2017-12-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"0 km";58131
2017-12-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"2018";52701
2017-12-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"2017";50884
2017-12-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"2016";45877
2017-12-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"0 km";62756
2017-12-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2018";55323
2017-12-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2017";53593
2017-12-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2016";47343
2017-12-01;"VW - VolksWagen";"Fox Rock in Rio 1.6 Mi Total Flex 8V 5p";"automatico";1,6;"2016";42463
2017-12-01;"VW - VolksWagen";"Fox RUN 1.6 Flex 8V 5p";"automatico";1,6;"0 km";54895
2017-12-01;"VW - VolksWagen";"Fox RUN 1.6 Flex 8V 5p";"automatico";1,6;"2017";48809
2017-12-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"0 km";50292
2017-12-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"2018";44527
2017-12-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"2017";42988
2017-12-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"2016";39113
2017-12-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"0 km";45974
2017-12-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"2018";41691
2017-12-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"2017";40129
2017-12-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"2016";36279
