modelo;marca;ano;data_referencia;valor
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-07-01;60230
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-08-01;58910
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-09-01;58480
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-10-01;58385
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-11-01;58274
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;0 km;2018-12-01;59412
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-01-01;51790
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-02-01;51673
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-03-01;51870
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-04-01;52241
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-05-01;52645
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-06-01;53356
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-07-01;54081
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-08-01;53450
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-09-01;52788
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-10-01;53382
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-11-01;52900
SANDERO Dynamique Easy R Flex 1.6 16V 5p;Renault;2018;2018-12-01;51815
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-01-01;55837
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-02-01;55528
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-03-01;55491
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-04-01;55763
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-05-01;55774
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-06-01;55763
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-07-01;55710
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-08-01;55640
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-09-01;55570
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-10-01;55462
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-11-01;55358
SANDERO Dynamique Flex 1.6 16V 5p;Renault;0 km;2018-12-01;55937
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-01-01;48439
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-02-01;48435
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-03-01;48592
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-04-01;48940
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-05-01;49592
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-06-01;50261
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-07-01;50943
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-08-01;50407
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-09-01;50402
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-10-01;50312
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-11-01;49954
SANDERO Dynamique Flex 1.6 16V 5p;Renault;2018;2018-12-01;48473
SANDERO Dynamique Hi-Power 1.6 8V 5p;Renault;0 km;2018-01-01;50785
SANDERO Dynamique Hi-Power 1.6 8V 5p;Renault;0 km;2018-02-01;50785
SANDERO Dynamique Hi-Power 1.6 8V 5p;Renault;0 km;2018-03-01;50750
SANDERO Expres EasyR Hi-Flex 1.6 8V;Renault;0 km;2018-01-01;49010
SANDERO Expres EasyR Hi-Flex 1.6 8V;Renault;0 km;2018-02-01;48900
SANDERO Expres EasyR Hi-Flex 1.6 8V;Renault;0 km;2018-03-01;48837
SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p;Renault;0 km;2018-01-01;47595
SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p;Renault;0 km;2018-02-01;47520
SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p;Renault;0 km;2018-03-01;47431
SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p;Renault;0 km;2018-04-01;47350
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-01-01;55105
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-02-01;55360
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-03-01;55696
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-04-01;55894
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-05-01;56261
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-06-01;56590
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-07-01;55700
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-08-01;55215
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-09-01;54740
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-10-01;54681
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-11-01;54580
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;0 km;2018-12-01;54950
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-01-01;48774
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-02-01;48310
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-03-01;48475
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-04-01;48822
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-05-01;49098
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-06-01;49761
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-07-01;50436
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-08-01;49506
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-09-01;48599
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-10-01;49146
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-11-01;48195
SANDERO Expression EasyR Flex 1.6 16V 5p;Renault;2018;2018-12-01;47885
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-01-01;44318
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-02-01;43728
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-03-01;43816
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-04-01;44348
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-05-01;44726
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-06-01;46146
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-07-01;46146
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-08-01;46443
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-09-01;46826
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-10-01;47233
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-11-01;47060
SANDERO Expression Flex 1.0 12V 5p;Renault;0 km;2018-12-01;46535
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-01-01;40789
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-02-01;40044
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-03-01;40005
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-04-01;39579
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-05-01;39915
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-06-01;40102
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-07-01;40656
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-08-01;39894
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-09-01;39703
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-10-01;39714
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-11-01;38925
SANDERO Expression Flex 1.0 12V 5p;Renault;2018;2018-12-01;38840
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-01-01;49197
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-02-01;49138
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-03-01;49326
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-04-01;49499
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-05-01;50090
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-06-01;50555
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-07-01;50303
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-08-01;49924
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-09-01;50088
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-10-01;50330
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-11-01;50698
SANDERO Expression Flex 1.6 16V 5p;Renault;0 km;2018-12-01;51310
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-01-01;44674
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-02-01;44621
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-03-01;44762
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-04-01;44802
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-05-01;45010
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-06-01;44215
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-07-01;44703
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-08-01;43856
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-09-01;43399
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-10-01;43402
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-11-01;42570
SANDERO Expression Flex 1.6 16V 5p;Renault;2018;2018-12-01;42253
SANDERO Expression Hi-Power 1.0 16V 5p;Renault;0 km;2018-01-01;40065
SANDERO Expression Hi-Power 1.0 16V 5p;Renault;0 km;2018-02-01;40005
SANDERO Expression Hi-Power 1.0 16V 5p;Renault;0 km;2018-03-01;39945
SANDERO Expression Hi-Power 1.6 8V 5p;Renault;0 km;2018-01-01;46233
SANDERO Expression Hi-Power 1.6 8V 5p;Renault;0 km;2018-02-01;46157
SANDERO Expression Hi-Power 1.6 8V 5p;Renault;0 km;2018-03-01;46105
SANDERO GT line Flex 1.0 12V 5p;Renault;0 km;2018-11-01;47562
SANDERO GT line Flex 1.0 12V 5p;Renault;0 km;2018-12-01;48494
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-01-01;55965
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-02-01;55601
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-03-01;55564
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-04-01;55985
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-05-01;55854
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-06-01;56398
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-07-01;56955
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-08-01;57665
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-09-01;57176
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-10-01;56695
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-11-01;56295
SANDERO GT line Flex 1.6 16V 5p;Renault;0 km;2018-12-01;56021
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-01-01;49060
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-02-01;49411
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-03-01;49731
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-04-01;50409
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-05-01;51091
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-06-01;50005
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-07-01;51021
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-08-01;51184
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-09-01;50498
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-10-01;50446
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-11-01;49968
SANDERO GT line Flex 1.6 16V 5p;Renault;2018;2018-12-01;49201
SANDERO GT line Hi-Power 1.6 8V 5p;Renault;0 km;2018-01-01;51159
SANDERO GT line Hi-Power 1.6 8V 5p;Renault;0 km;2018-02-01;51073
SANDERO GT line Hi-Power 1.6 8V 5p;Renault;0 km;2018-03-01;50985
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-01-01;66281
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-02-01;66283
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-03-01;65705
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-04-01;65246
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-05-01;65628
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-06-01;65222
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-07-01;66773
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-08-01;66038
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-09-01;65754
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-10-01;66220
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-11-01;66865
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;0 km;2018-12-01;68524
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-01-01;59274
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-02-01;58148
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-03-01;57935
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-04-01;58937
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-05-01;59724
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-06-01;59810
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-07-01;59102
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-08-01;58745
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-09-01;58020
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-10-01;57985
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-11-01;58822
SANDERO RS Racing Spirit Flex 2.0 16V 5p;Renault;2018;2018-12-01;57054
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-01-01;63883
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-02-01;63658
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-03-01;63562
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-04-01;63678
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-05-01;63695
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-06-01;63145
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-07-01;63963
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-08-01;64438
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-09-01;64828
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-10-01;64687
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-11-01;64250
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;0 km;2018-12-01;64784
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-01-01;56417
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-02-01;56190
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-03-01;56347
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-04-01;56751
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-05-01;57507
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-06-01;57505
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-07-01;56378
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-08-01;56349
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-09-01;56589
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-10-01;57226
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-11-01;56201
SANDERO SPORT RS 2.0 Flex 16V 5p;Renault;2018;2018-12-01;55356
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-04-01;64842
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-05-01;65165
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-06-01;66158
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-07-01;66158
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-08-01;65533
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-09-01;65300
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-10-01;65597
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-11-01;65500
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;0 km;2018-12-01;66150
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-04-01;58228
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-05-01;58050
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-06-01;57478
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-07-01;57213
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-08-01;57085
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-09-01;56622
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-10-01;56424
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-11-01;56248
SANDERO STEP. Easy R Dyn. Flex 1.6 16V;Renault;2018;2018-12-01;55997
SANDERO STEP. Easy R H-Power 1.6 8V;Renault;0 km;2018-01-01;57503
SANDERO STEP. Easy R H-Power 1.6 8V;Renault;0 km;2018-02-01;57394
SANDERO STEP. Easy R H-Power 1.6 8V;Renault;0 km;2018-03-01;57321
SANDERO STEP. Easy R R.CURL H.P. 1.6 5p;Renault;0 km;2018-01-01;61431
SANDERO STEP. Easy R R.CURL H.P. 1.6 5p;Renault;0 km;2018-02-01;61316
SANDERO STEP. Easy R R.CURL H.P. 1.6 5p;Renault;0 km;2018-03-01;61212
SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p;Renault;0 km;2018-01-01;59431
SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p;Renault;0 km;2018-02-01;59358
SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p;Renault;0 km;2018-03-01;59249
SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p;Renault;0 km;2018-04-01;59137
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-04-01;61695
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-05-01;61653
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-06-01;62605
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-07-01;62610
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-08-01;62265
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-09-01;61652
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-10-01;62123
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-11-01;61770
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;0 km;2018-12-01;61091
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-04-01;56451
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-05-01;56267
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-06-01;54991
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-07-01;55125
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-08-01;55020
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-09-01;53919
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-10-01;54416
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-11-01;53943
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p;Renault;2018;2018-12-01;53443
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-01-01;63257
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-02-01;63650
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-03-01;63981
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-04-01;64624
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-05-01;64531
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-06-01;64143
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-07-01;63591
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-08-01;59990
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-09-01;61685
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-10-01;61745
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-11-01;62015
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;0 km;2018-12-01;62801
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-01-01;57448
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-02-01;57571
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-03-01;57957
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-04-01;58237
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-05-01;59013
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-06-01;58652
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-07-01;58599
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-08-01;55012
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-09-01;54150
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-10-01;54310
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-11-01;55062
SANDERO STEPWAY Easy R Flex 1.6 16V 5p;Renault;2018;2018-12-01;54853
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-01-01;59047
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-02-01;58613
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-03-01;57987
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-04-01;57817
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-05-01;57434
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-06-01;58373
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-07-01;58699
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-08-01;58210
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-09-01;58489
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-10-01;59020
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-11-01;59658
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;0 km;2018-12-01;58852
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-01-01;52593
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-02-01;52982
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-03-01;53231
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-04-01;53121
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-05-01;53130
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-06-01;51552
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-07-01;52021
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-08-01;51535
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-09-01;50504
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-10-01;51168
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-11-01;50172
SANDERO STEPWAY EXP. Flex 1.6 16V 5p;Renault;2018;2018-12-01;49805
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-01-01;60147
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-02-01;60618
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-03-01;60372
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-04-01;60806
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-05-01;61426
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-06-01;61690
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-07-01;61625
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-08-01;60760
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-09-01;60679
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-10-01;59990
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-11-01;60201
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;0 km;2018-12-01;60451
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-01-01;53225
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-02-01;52997
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-03-01;53203
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-04-01;53584
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-05-01;54298
SANDERO STEPWAY Flex 1.6 16V 5p;Renault;2018;2018-06-01;55031
