regiao;estado;munic_code;municipio;altitude;tmed;ppt;koppen
Sudeste;MG;3115300;Cataguases;298,43;21,59;1303,02;Aw
Sudeste;MG;3115359;Catas Altas;1010,36;18,29;1574,31;Cwb
Sudeste;MG;3115409;Catas Altas da Noruega;832,81;19,03;1565,94;Cwb
Sudeste;MG;3115458;Catuji;652,98;21,09;1011,25;Cwa
Sudeste;MG;3115474;Catuti;503,91;23,1;877,68;As
Sudeste;MG;3115508;Caxambu;963,39;17,97;1551,45;Cwb
Sudeste;MG;3115607;Cedro do Abaete;801,67;20,46;1480,46;Cwa
Sudeste;MG;3115706;Central de Minas;388,16;22;1195,95;Aw
Sudeste;MG;3115805;Centralina;603,54;22,31;1501,84;Aw
Sudeste;MG;3115904;Chacara;791,71;18,66;1528,49;Cwb
Sudeste;MG;3116001;Chale;582,86;20,34;1279,52;Cwa
Sudeste;MG;3116100;Chapada do Norte;648,75;21,43;980,88;As
Sudeste;MG;3116159;Chapada Gaucha;692,73;22,46;1172,63;Aw
Sudeste;MG;3116209;Chiador;373,62;20,87;1494,72;Cwa
Sudeste;MG;3116308;Cipotanea;753,94;19,32;1511,95;Cwa
Sudeste;MG;3116407;Claraval;855,15;19,9;1645,47;Cwa
Sudeste;MG;3116506;Claro dos Pocões;748,6;21,31;1180,18;Aw
Sudeste;MG;3116605;Claudio;851,91;19,37;1600,75;Cwb
Sudeste;MG;3116704;Coimbra;774,57;19,1;1340,23;Cwb
Sudeste;MG;3116803;Coluna;745,13;20,52;1303,11;Cwa
Sudeste;MG;3116902;Comendador Gomes;606,98;21,82;1468,24;Aw
Sudeste;MG;3117009;Comercinho;657,74;21,56;815,44;As
Sudeste;MG;3117108;Conceicao da Aparecida;961,4;18,75;1610,72;Cwb
Sudeste;MG;3117207;Conceicao das Pedras;1273,61;16,27;1578,69;Cwb
Sudeste;MG;3117306;Conceicao das Alagoas;548,35;21,9;1545,51;Aw
Sudeste;MG;3117405;Conceicao de Ipanema;472,25;21,06;1271,85;Cwa
Sudeste;MG;3117504;Conceicao do Mato Dentro;886,06;19,57;1536,95;Cwa
Sudeste;MG;3117603;Conceicao do Para;717;20,45;1450,74;Cwa
Sudeste;MG;3117702;Conceicao do Rio Verde;933,66;18,21;1557,62;Cwb
Sudeste;MG;3117801;Conceicao dos Ouros;939,86;18,04;1603,49;Cwb
Sudeste;MG;3117836;Conego Marinho;742,17;22,19;1008,48;Aw
Sudeste;MG;3117876;Confins;762,21;20,06;1529,26;Cwa
Sudeste;MG;3117900;Congonhal;1030,28;17,77;1623,53;Cfb
Sudeste;MG;3118007;Congonhas;988,68;18,31;1592,67;Cwb
Sudeste;MG;3118106;Congonhas do Norte;1175,06;18;1500,45;Cwb
Sudeste;MG;3118205;Conquista;703,17;21,01;1646,34;Cwa
Sudeste;MG;3118304;Conselheiro Lafaiete;987,2;18,23;1584,02;Cwb
Sudeste;MG;3118403;Conselheiro Pena;425,36;21,64;1216,94;Aw
Sudeste;MG;3118502;Consolacao;1032,92;17,51;1574,98;Cwb
Sudeste;MG;3118601;Contagem;902,83;19,17;1530,3;Cwb
Sudeste;MG;3118700;Coqueiral;855,84;19,11;1643,66;Cwb
Sudeste;MG;3118809;Coracao de Jesus;776,86;21,36;1086,04;As
Sudeste;MG;3118908;Cordisburgo;713,41;20,65;1422,78;Cwa
Sudeste;MG;3119005;Cordislandia;901,83;18,59;1606,07;Cwb
Sudeste;MG;3119104;Corinto;679,77;21,26;1371,2;Aw
Sudeste;MG;3119203;Coroaci;620,31;20,94;1258,48;Cwa
Sudeste;MG;3119302;Coromandel;881,52;20,63;1451,19;Cwa
Sudeste;MG;3119401;Coronel Fabriciano;656,49;20,45;1448,22;Cwb
Sudeste;MG;3119500;Coronel Murta;573,57;22,03;855,79;As
Sudeste;MG;3119609;Coronel Pacheco;696,41;19,28;1558,94;Cwa
Sudeste;MG;3119708;Coronel Xavier Chaves;991,3;18,12;1554,61;Cwb
Sudeste;MG;3119807;Corrego Danta;826,23;20,08;1519,09;Cwa
Sudeste;MG;3119906;Corrego do Bom Jesus;1200,39;16,55;1552,03;Cwb
Sudeste;MG;3119955;Corrego Fundo;856,98;19,49;1606,38;Cwb
Sudeste;MG;3120003;Corrego Novo;356,29;21,96;1359,62;Aw
Sudeste;MG;3120102;Couto de Magalhaes de Minas;975,91;19,41;1345,61;Cwb
Sudeste;MG;3120151;Crisolita;363,43;22,73;1052,49;Aw
Sudeste;MG;3120201;Cristais;813,45;19,56;1647,36;Cwa
Sudeste;MG;3120300;Cristalia;720,12;21,29;973,47;As
Sudeste;MG;3120409;Cristiano Otoni;1046,59;17,81;1570,61;Cwb
Sudeste;MG;3120508;Cristina;1243,35;16,37;1621,05;Cwb
Sudeste;MG;3120607;Crucilandia;1000,78;18,43;1608,07;Cwb
Sudeste;MG;3120706;Cruzeiro da Fortaleza;919,16;20,09;1564,61;Cwa
Sudeste;MG;3120805;Cruzilia;1060,68;17,52;1586,78;Cwb
Sudeste;MG;3120839;Cuparaque;316,74;22,28;1219,11;Aw
Sudeste;MG;3120870;Curral de Dentro;890,41;20,34;848,68;Cwa
Sudeste;MG;3120904;Curvelo;682,22;21;1374,39;Cwa
Sudeste;MG;3121001;Datas;1188,51;18,08;1444,36;Cwb
Sudeste;MG;3121100;Delfim Moreira;1489,39;14,82;1756,17;Cwb
Sudeste;MG;3121209;Delfinopolis;852,98;19,82;1654,31;Cwa
Sudeste;MG;3121258;Delta;572,09;21,7;1617,04;Aw
Sudeste;MG;3121308;Descoberto;513,67;20,34;1425,96;Cwa
Sudeste;MG;3121407;Desterro de Entre Rios;1099,05;17,74;1623,8;Cwb
Sudeste;MG;3121506;Desterro do Melo;908,92;18,35;1527,22;Cwb
Sudeste;MG;3121605;Diamantina;998,45;19,37;1329,41;Cwb
Sudeste;MG;3121704;Diogo de Vasconcelos;689,15;19,88;1524,51;Cwa
Sudeste;MG;3121803;Dionisio;399,79;21,76;1434,53;Aw
Sudeste;MG;3121902;Divinesia;699,02;19,52;1386,65;Cwb
Sudeste;MG;3122009;Divino;857,99;18,57;1319,79;Cwb
Sudeste;MG;3122108;Divino das Laranjeiras;376,45;22,15;1173,59;Aw
Sudeste;MG;3122207;Divinolandia de Minas;833,54;19,7;1376,36;Cwa
Sudeste;MG;3122306;Divinopolis;783,62;19,93;1543,27;Cwa
Sudeste;MG;3122355;Divisa Alegre;858,14;20,49;842,66;Cwa
Sudeste;MG;3122405;Divisa Nova;867,53;19,05;1609,08;Cwb
Sudeste;MG;3122454;Divisopolis;748,15;20,99;829,1;As
Sudeste;MG;3122470;Dom Bosco;596,01;22,68;1396,86;Aw
Sudeste;MG;3122504;Dom Cavati;455,62;21,51;1276,29;Aw
Sudeste;MG;3122603;Dom Joaquim;682,5;20,68;1617,18;Cwa
Sudeste;MG;3122702;Dom Silverio;665,57;20,13;1493,28;Cwa
Sudeste;MG;3122801;Dom Vicoso;1126,27;16,97;1651,64;Cwb
Sudeste;MG;3122900;Dona Eusebia;354,15;21,3;1335,23;Cwa
Sudeste;MG;3123007;Dores de Campos;1004,15;17,96;1547,7;Cwb
Sudeste;MG;3123106;Dores de Guanhaes;693,72;20,48;1545;Cwa
Sudeste;MG;3123205;Dores do Indaia;668,41;21;1468,65;Cwa
Sudeste;MG;3123304;Dores do Turvo;789,69;19,01;1454,13;Cwb
Sudeste;MG;3123403;Doresopolis;708,24;20,47;1565,68;Cwa
Sudeste;MG;3123502;Douradoquara;720,23;21,56;1490,89;Aw
Sudeste;MG;3123528;Durande;687,51;19,7;1294,42;Cwa
Sudeste;MG;3123601;Eloi Mendes;868,05;18,85;1603,07;Cwb
Sudeste;MG;3123700;Engenheiro Caldas;292,93;22,57;1238,87;Aw
Sudeste;MG;3123809;Engenheiro Navarro;685,1;21,54;1225,96;Aw
Sudeste;MG;3123858;Entre Folhas;551,31;20,85;1289,56;Cwa
Sudeste;MG;3123908;Entre Rios de Minas;972,91;18,37;1605,23;Cwb
Sudeste;MG;3124005;Ervalia;892,87;18,35;1340,54;Cwb
Sudeste;MG;3124104;Esmeraldas;814,4;19,8;1473,65;Cwa
Sudeste;MG;3124203;Espera Feliz;982,38;17,76;1293,33;Cwb
Sudeste;MG;3124302;Espinosa;675,5;22,24;798,29;As
Sudeste;MG;3124401;Espirito Santo do Dourado;1172,16;17,05;1638,04;Cfb
Sudeste;MG;3124500;Estiva;999,57;17,76;1573,56;Cwb
Sudeste;MG;3124609;Estrela Dalva;258,9;21,58;1340,54;Aw
Sudeste;MG;3124708;Estrela do Indaia;724,92;20,69;1509,92;Cwa
Sudeste;MG;3124807;Estrela do Sul;883,41;20,6;1500,49;Cwb
Sudeste;MG;3124906;Eugenopolis;503,7;20,45;1297,46;Cwa
Sudeste;MG;3125002;Ewbank da Camara;826,05;18,61;1588,96;Cwb
Sudeste;MG;3125101;Extrema;1069,12;17,24;1498,87;Cfb
Sudeste;MG;3125200;Fama;816,97;19,26;1624,98;Cwb
Sudeste;MG;3125309;Faria Lemos;627,14;19,8;1260,96;Cwa
Sudeste;MG;3125408;Felicio dos Santos;965,81;19,4;1337,29;Cwb
Sudeste;MG;3125507;Sao Goncalo do Rio Preto;995,65;19,28;1334,04;Cwb
Sudeste;MG;3125606;Felisburgo;692,65;20,94;978,13;Cfa
Sudeste;MG;3125705;Felixlandia;651,11;21,33;1376,96;Aw
Sudeste;MG;3125804;Fernandes Tourinho;269,29;22,74;1253,99;Aw
Sudeste;MG;3125903;Ferros;700,52;20,35;1538,89;Cwa
Sudeste;MG;3125952;Fervedouro;938,07;18,1;1334,6;Cwb
Sudeste;MG;3126000;Florestal;831,85;19,67;1494,08;Cwa
Sudeste;MG;3126109;Formiga;852,48;19,46;1623,15;Cwb
Sudeste;MG;3126208;Formoso;837,97;21,92;1371,98;Aw
Sudeste;MG;3126307;Fortaleza de Minas;979,21;18,88;1592,05;Cwb
Sudeste;MG;3126406;Fortuna de Minas;735,86;20,37;1415,41;Cwa
Sudeste;MG;3126505;Francisco Badaro;471,48;22,51;916,97;As
Sudeste;MG;3126604;Francisco Dumont;872,91;20,46;1262,65;Cwb
Sudeste;MG;3126703;Francisco Sa;715,48;21,59;1009,42;As
Sudeste;MG;3126752;Franciscopolis;458,24;22,09;1140,74;Aw
Sudeste;MG;3126802;Frei Gaspar;484,81;21,76;1138,52;Aw
Sudeste;MG;3126901;Frei Inocencio;291,64;22,82;1172,82;Aw
Sudeste;MG;3126950;Frei Lagonegro;748,31;20,52;1252,16;Cwa
Sudeste;MG;3127008;Fronteira;463,05;22,31;1324,9;Aw
Sudeste;MG;3127057;Fronteira dos Vales;491,43;22,07;1011,7;Aw
Sudeste;MG;3127073;Fruta de Leite;770,3;21,15;898,22;As
Sudeste;MG;3127107;Frutal;513,11;22,13;1430,97;Aw
Sudeste;MG;3127206;Funilandia;718,99;20,46;1460,96;Cwa
Sudeste;MG;3127305;Galileia;260,38;22,77;1182,14;Aw
Sudeste;MG;3127339;Gameleiras;578,57;22,83;811,14;As
Sudeste;MG;3127354;Glaucilandia;731,07;21,35;1120,56;As
Sudeste;MG;3127370;Goiabeira;227,93;22,83;1213,67;Aw
Sudeste;MG;3127388;Goiana;523,86;20,28;1528,35;Cwa
Sudeste;MG;3127404;Goncalves;1336,36;15,74;1588,43;Cwb
Sudeste;MG;3127503;Gonzaga;731,7;20,23;1363,96;Cwa
Sudeste;MG;3127602;Gouveia;1060,49;18,84;1437,89;Cwb
Sudeste;MG;3127701;Governador Valadares;297,4;22,69;1196,4;Aw
Sudeste;MG;3127800;Grao Mogol;858,01;20,63;972,42;Cwa
Sudeste;MG;3127909;Grupiara;687,02;21,74;1499,12;Aw
Sudeste;MG;3128006;Guanhaes;815,43;19,85;1481,73;Cwa
Sudeste;MG;3128105;Guape;875,12;19,32;1642,45;Cwa
Sudeste;MG;3128204;Guaraciaba;649,53;20,03;1451,92;Cwa
Sudeste;MG;3128253;Guaraciama;821,67;20,76;1157,19;Cwa
Sudeste;MG;3128303;Guaranesia;844,24;19,42;1525,6;Cwb
Sudeste;MG;3128402;Guarani;479,08;20,61;1455,96;Cwa
Sudeste;MG;3128501;Guarara;561,84;19,91;1480,61;Cwa
Sudeste;MG;3128600;Guarda-Mor;776,22;21,47;1502,03;Aw
Sudeste;MG;3128709;Guaxupe;945,05;18,84;1535,1;Cwb
Sudeste;MG;3128808;Guidoval;428,15;20,95;1332,71;Cwa
Sudeste;MG;3128907;Guimarania;963,26;19,94;1494,31;Cwb
Sudeste;MG;3129004;Guiricema;491,19;20,64;1333,04;Cwa
Sudeste;MG;3129103;Gurinhata;535,6;22,53;1494,47;Aw
Sudeste;MG;3129202;Heliodora;946,92;18,16;1589,02;Cwb
Sudeste;MG;3129301;Iapu;376,23;22,03;1306,79;Aw
Sudeste;MG;3129400;Ibertioga;1099,41;17,22;1554,56;Cwb
Sudeste;MG;3129509;Ibia;997,59;19,39;1616,24;Cwb
Sudeste;MG;3129608;Ibiai;599,4;22,36;1126,48;Aw
Sudeste;MG;3129657;Ibiracatu;781,85;21,62;988,62;As
Sudeste;MG;3129707;Ibiraci;975,99;19,21;1648,27;Cwb
Sudeste;MG;3129806;Ibirite;970,16;18,72;1531,81;Cwb
Sudeste;MG;3129905;Ibitiura de Minas;1069,85;17,68;1628,15;Cwb
Sudeste;MG;3130002;Ibituruna;891,51;18,76;1713,81;Cwb
Sudeste;MG;3130051;Icarai de Minas;570,48;22,77;1010,52;As
Sudeste;MG;3130101;Igarape;867,07;19,35;1538,04;Cwb
Sudeste;MG;3130200;Igaratinga;784,12;19,96;1498,89;Cwa
Sudeste;MG;3130309;Iguatama;683,78;20,64;1531,96;Cwa
Sudeste;MG;3130408;Ijaci;891,87;18,79;1661,93;Cwb
Sudeste;MG;3130507;Ilicinea;972,16;18,68;1648,4;Cwb
Sudeste;MG;3130556;Imbe de Minas;682,87;20,03;1256,82;Cwa
Sudeste;MG;3130606;Inconfidentes;1033,39;17,71;1593,81;Cwb
Sudeste;MG;3130655;Indaiabira;846,59;20,81;880,4;As
Sudeste;MG;3130705;Indianopolis;907,26;20,39;1548,39;Cwb
Sudeste;MG;3130804;Ingai;963,21;18,27;1614,46;Cwb
Sudeste;MG;3130903;Inhapim;523,66;21,03;1262,86;Cwa
Sudeste;MG;3131000;Inhauma;760,74;20,24;1409,06;Cwa
Sudeste;MG;3131109;Inimutaba;625,75;21,32;1384,47;Aw
Sudeste;MG;3131158;Ipaba;325,2;22,33;1344,12;Aw
Sudeste;MG;3131208;Ipanema;449,05;21,29;1259,89;Aw
Sudeste;MG;3131307;Ipatinga;497,19;21,36;1420,99;Aw
Sudeste;MG;3131406;Ipiacu;447,28;23,15;1573,82;Aw
Sudeste;MG;3131505;Ipuiuna;1267,65;16,55;1635,98;Cfb
Sudeste;MG;3131604;Irai de Minas;900,24;20,31;1581,24;Cwa
Sudeste;MG;3131703;Itabira;824,16;19,56;1546,41;Cwa
Sudeste;MG;3131802;Itabirinha;511,26;21,35;1184,96;Aw
Sudeste;MG;3131901;Itabirito;1100,21;17,79;1576,86;Cwb
Sudeste;MG;3132008;Itacambira;986,64;19,8;1090,38;Cwb
Sudeste;MG;3132107;Itacarambi;576,69;22,95;934,55;As
Sudeste;MG;3132206;Itaguara;923,86;18,92;1600,92;Cwb
Sudeste;MG;3132305;Itaipe;776,14;20,38;1018,03;Cwa
Sudeste;MG;3132404;Itajuba;1072,44;17,23;1701,02;Cwb
Sudeste;MG;3132503;Itamarandiba;912,8;19,72;1180,04;Cwb
Sudeste;MG;3132602;Itamarati de Minas;392,85;21,04;1359,98;Cwa
Sudeste;MG;3132701;Itambacuri;464,99;21,95;1153,93;Aw
Sudeste;MG;3132800;Itambe do Mato Dentro;862,25;19,45;1571,35;Cwa
Sudeste;MG;3132909;Itamogi;989,74;18,78;1530,35;Cwb
Sudeste;MG;3133006;Itamonte;1592,1;14,2;1650,11;Cwb
Sudeste;MG;3133105;Itanhandu;1148,36;16,73;1690,97;Cwb
Sudeste;MG;3133204;Itanhomi;351,44;22,17;1220,41;Aw
Sudeste;MG;3133303;Itaobim;518,33;22,21;789,35;As
Sudeste;MG;3133402;Itapagipe;496,7;22,37;1373,07;Aw
Sudeste;MG;3133501;Itapecerica;901,84;19,14;1612,64;Cwb
Sudeste;MG;3133600;Itapeva;1169,16;16,74;1514,44;Cfb
Sudeste;MG;3133709;Itatiaiucu;1002,63;18,54;1569,58;Cwb
Sudeste;MG;3133758;Itau de Minas;795,93;19,94;1615,71;Cwa
Sudeste;MG;3133808;Itauna;898,05;19,23;1536,37;Cwb
Sudeste;MG;3133907;Itaverava;872,82;18,82;1572,77;Cwb
Sudeste;MG;3134004;Itinga;566,73;21,99;812,34;As
Sudeste;MG;3134103;Itueta;239,42;22,57;1213,43;Aw
Sudeste;MG;3134202;Ituiutaba;567,67;22,38;1496,47;Aw
Sudeste;MG;3134301;Itumirim;928,68;18,5;1662,43;Cwb
Sudeste;MG;3134400;Iturama;433,68;22,82;1337,53;Aw
Sudeste;MG;3134509;Itutinga;990,25;18,09;1657,28;Cwb
Sudeste;MG;3134608;Jaboticatubas;905,96;19,27;1548,25;Cwa
Sudeste;MG;3134707;Jacinto;352,29;23,05;895,49;Aw
Sudeste;MG;3134806;Jacui;1030,47;18,52;1565,69;Cwb
Sudeste;MG;3134905;Jacutinga;888,07;18,6;1552,7;Cwb
Sudeste;MG;3135001;Jaguaracu;564,01;20,9;1449,55;Cwa
Sudeste;MG;3135050;Jaiba;491,37;23,32;884,44;As
Sudeste;MG;3135076;Jampruca;310,89;22,7;1163,9;Aw
Sudeste;MG;3135100;Janauba;563,09;22,66;952,76;As
Sudeste;MG;3135209;Januaria;642,8;22,67;1056,17;Aw
Sudeste;MG;3135308;Japaraiba;704,83;20,49;1544,55;Cwa
Sudeste;MG;3135357;Japonvar;752,06;21,74;1011,9;As
Sudeste;MG;3135407;Jeceaba;978,47;18,4;1605,29;Cwb
Sudeste;MG;3135456;Jenipapo de Minas;590,79;21,71;964,48;As
Sudeste;MG;3135506;Jequeri;629,99;20,08;1385,13;Cwa
Sudeste;MG;3135605;Jequitai;668,69;21,76;1198,88;Aw
Sudeste;MG;3135704;Jequitiba;700,01;20,62;1472,89;Cwa
Sudeste;MG;3135803;Jequitinhonha;603,55;21,66;854,51;As
Sudeste;MG;3135902;Jesuania;1004,2;17,8;1587,64;Cwb
Sudeste;MG;3136009;Joaima;595,44;21,54;928,95;As
Sudeste;MG;3136108;Joanesia;535,88;21,27;1459,86;Aw
Sudeste;MG;3136207;Joao Monlevade;838,65;19,33;1532,28;Cwb
Sudeste;MG;3136306;Joao Pinheiro;679,89;21,82;1418,6;Aw
Sudeste;MG;3136405;Joaquim Felicio;798,58;20,76;1303,28;Aw
Sudeste;MG;3136504;Jordania;335,57;23,27;836,51;Aw
Sudeste;MG;3136520;Jose Goncalves de Minas;731,09;21,11;960,61;As
Sudeste;MG;3136553;Jose Raydan;508,56;21,81;1240,95;Aw
Sudeste;MG;3136579;Josenopolis;738,37;21,18;904,05;As
Sudeste;MG;3136603;Nova Uniao;1026,69;18,45;1574,36;Cwb
Sudeste;MG;3136652;Juatuba;822,71;19,66;1518,65;Cwa
Sudeste;MG;3136702;Juiz de Fora;761,34;18,87;1516,04;Cwb
Sudeste;MG;3136801;Juramento;871,67;20,55;1099,68;As
Sudeste;MG;3136900;Juruaia;932;18,91;1549,55;Cwb
Sudeste;MG;3136959;Juvenilia;502;23,62;905,55;As
Sudeste;MG;3137007;Ladainha;690,32;20,84;1067,56;Cwa
Sudeste;MG;3137106;Lagamar;730,5;21,5;1433,59;Aw
Sudeste;MG;3137205;Lagoa da Prata;705,62;20,54;1521,81;Cwa
Sudeste;MG;3137304;Lagoa dos Patos;612,81;22,19;1158,59;Aw
Sudeste;MG;3137403;Lagoa Dourada;1023,55;17,98;1581,16;Cwb
Sudeste;MG;3137502;Lagoa Formosa;898,96;20,22;1533,31;Cwa
Sudeste;MG;3137536;Lagoa Grande;578,81;22,41;1466,76;Aw
Sudeste;MG;3137601;Lagoa Santa;754,94;20,09;1543,67;Cwa
Sudeste;MG;3137700;Lajinha;725,17;19,42;1282,26;Cwa
Sudeste;MG;3137809;Lambari;1053,73;17,56;1584,26;Cwb
Sudeste;MG;3137908;Lamim;778,99;19,28;1548,54;Cwb
Sudeste;MG;3138005;Laranjal;260,59;21,75;1316;Aw
Sudeste;MG;3138104;Lassance;789,52;20,85;1335,37;Aw
Sudeste;MG;3138203;Lavras;913,31;18,65;1621,39;Cwb
Sudeste;MG;3138302;Leandro Ferreira;723,2;20,5;1435,51;Cwa
Sudeste;MG;3138351;Leme do Prado;741,83;21;1013,67;As
Sudeste;MG;3138401;Leopoldina;324,17;21,32;1336,11;Aw
Sudeste;MG;3138500;Liberdade;1185,82;16,53;1573,44;Cwb
Sudeste;MG;3138609;Lima Duarte;1000,52;17,58;1536,69;Cwb
Sudeste;MG;3138625;Limeira do Oeste;421,62;23,04;1456,56;Aw
Sudeste;MG;3138658;Lontra;779,94;21,6;1005,33;As
Sudeste;MG;3138674;Luisburgo;1075,97;17,33;1324,42;Cwb
Sudeste;MG;3138682;Luislandia;724,98;21,86;1021,97;As
Sudeste;MG;3138708;Luminarias;1027,29;17,84;1593,93;Cwb
Sudeste;MG;3138807;Luz;677,76;20,82;1499,32;Cwa
Sudeste;MG;3138906;Machacalis;321,18;22,99;1092,53;Aw
Sudeste;MG;3139003;Machado;917,42;18,62;1629,48;Cwb
Sudeste;MG;3139102;Madre de Deus de Minas;994,01;17,9;1602,6;Cwb
Sudeste;MG;3139201;Malacacheta;677,51;20,9;1121,77;Aw
Sudeste;MG;3139250;Mamonas;790,67;21,53;790,2;As
Sudeste;MG;3139300;Manga;517,72;23,45;886,32;As
Sudeste;MG;3139409;Manhuacu;883,51;18,6;1319,36;Cwb
Sudeste;MG;3139508;Manhumirim;817,56;18,87;1315,08;Cwb
Sudeste;MG;3139607;Mantena;387,99;21,99;1213,28;Aw
Sudeste;MG;3139706;Maravilhas;761,21;20,29;1390,97;Cwa
Sudeste;MG;3139805;Mar de Espanha;550,46;19,91;1482,37;Cwa
Sudeste;MG;3139904;Maria da Fe;1273,39;16,14;1658,91;Cwb
Sudeste;MG;3140001;Mariana;780,37;19,46;1571,48;Cwa
Sudeste;MG;3140100;Marilac;288,68;22,9;1203,63;Aw
Sudeste;MG;3140159;Mario Campos;914,65;19,03;1541,49;Cwb
Sudeste;MG;3140209;Maripa de Minas;593,3;19,75;1457,92;Cwa
Sudeste;MG;3140308;Marlieria;384,32;21,9;1415,54;Aw
Sudeste;MG;3140407;Marmelopolis;1570,04;14,36;1686,74;Cwb
Sudeste;MG;3140506;Martinho Campos;669,09;20,96;1396,08;Cwa
Sudeste;MG;3140530;Martins Soares;797,73;19;1304,72;Cwb
Sudeste;MG;3140555;Mata Verde;615,71;21,72;819,03;As
Sudeste;MG;3140605;Materlandia;791,5;20,21;1421,6;Cwa
Sudeste;MG;3140704;Mateus Leme;893,52;19,24;1529,78;Cwb
Sudeste;MG;3140803;Matias Barbosa;609,73;19,64;1463,1;Cwa
Sudeste;MG;3140852;Matias Cardoso;467,67;23,58;831,8;As
Sudeste;MG;3140902;Matipo;754,7;19,36;1355,08;Cwa
Sudeste;MG;3141009;Mato Verde;706,65;21,85;894,48;As
Sudeste;MG;3141108;Matozinhos;774,23;20,07;1487,26;Cwa
Sudeste;MG;3141207;Matutina;1005,77;19,38;1538,73;Cwb
Sudeste;MG;3141306;Medeiros;965,89;19,3;1584,72;Cwb
Sudeste;MG;3141405;Medina;684,61;21,34;814,74;As
Sudeste;MG;3141504;Mendes Pimentel;398,05;22,02;1182,24;Aw
Sudeste;MG;3141603;Merces;674,26;19,64;1520,23;Cwa
Sudeste;MG;3141702;Mesquita;555,86;21,11;1426,14;Aw
Sudeste;MG;3141801;Minas Novas;796,69;20,49;1035,41;Cwa
Sudeste;MG;3141900;Minduri;1043,06;17,6;1623,61;Cwb
Sudeste;MG;3142007;Mirabela;822,03;21,19;1046,2;As
Sudeste;MG;3142106;Miradouro;755,1;19,11;1330,84;Cwb
Sudeste;MG;3142205;Mirai;571,69;20,08;1322,04;Cwa
Sudeste;MG;3142254;Miravania;699,41;22,46;963,55;As
Sudeste;MG;3142304;Moeda;996,1;18,4;1583,26;Cwb
Sudeste;MG;3142403;Moema;686,24;20,71;1496,06;Cwa
Sudeste;MG;3142502;Monjolos;890,58;19,91;1403,98;Cwb
Sudeste;MG;3142601;Monsenhor Paulo;916,62;18,49;1580,48;Cwb
Sudeste;MG;3142700;Montalvania;621,14;23;971,34;Aw
Sudeste;MG;3142809;Monte Alegre de Minas;730,75;21,52;1451,59;Aw
Sudeste;MG;3142908;Monte Azul;679,21;22,11;843,67;As
Sudeste;MG;3143005;Monte Belo;877,77;19,11;1577,34;Cwb
Sudeste;MG;3143104;Monte Carmelo;872,55;20,61;1499,87;Cwa
Sudeste;MG;3143153;Monte Formoso;801,08;20,34;891,64;Cwa
Sudeste;MG;3143203;Monte Santo de Minas;905,48;19,16;1522,07;Cwb
Sudeste;MG;3143302;Montes Claros;780,58;21,24;1096,12;As
Sudeste;MG;3143401;Monte Siao;875,83;18,57;1551,17;Cwb
Sudeste;MG;3143450;Montezuma;960,46;20,37;882,12;Cwb
Sudeste;MG;3143500;Morada Nova de Minas;631,36;21,59;1428,01;Aw
Sudeste;MG;3143609;Morro da Garca;677,27;21,15;1366,12;Aw
Sudeste;MG;3143708;Morro do Pilar;828,42;19,73;1575,5;Cwa
Sudeste;MG;3143807;Munhoz;1368,81;15,71;1530,8;Cfb
Sudeste;MG;3143906;Muriae;434,4;20,87;1332,17;Cwa
Sudeste;MG;3144003;Mutum;483,64;20,93;1266,16;Aw
Sudeste;MG;3144102;Muzambinho;1007,9;18,43;1540,46;Cwb
Sudeste;MG;3144201;Nacip Raydan;447,4;21,99;1225,92;Aw
Sudeste;MG;3144300;Nanuque;235,33;23,17;1212,38;Aw
Sudeste;MG;3144359;Naque;251,26;22,86;1326,39;Aw
Sudeste;MG;3144375;Natalandia;617,68;22,67;1401,06;Aw
Sudeste;MG;3144409;Natercia;1065,67;17,45;1582,18;Cwb
Sudeste;MG;3144508;Nazareno;935,12;18,46;1689,44;Cwb
Sudeste;MG;3144607;Nepomuceno;876,56;18,93;1629,63;Cwb
Sudeste;MG;3144656;Ninheira;850,02;20,73;824,16;Cwa
Sudeste;MG;3144672;Nova Belem;647,5;20,53;1198,5;Cfa
Sudeste;MG;3144706;Nova Era;715,78;20,06;1507,54;Cwa
Sudeste;MG;3144805;Nova Lima;1119,45;17,8;1557,98;Cwb
Sudeste;MG;3144904;Nova Modica;427,5;21,97;1166,01;Aw
Sudeste;MG;3145000;Nova Ponte;939,77;20,05;1611,82;Cwb
Sudeste;MG;3145059;Nova Porteirinha;550,22;22,73;948,02;As
Sudeste;MG;3145109;Nova Resende;1069,93;18,2;1585;Cwb
Sudeste;MG;3145208;Nova Serrana;748,18;20,27;1474,21;Cwa
Sudeste;MG;3145307;Novo Cruzeiro;850,51;20,04;1009,24;Cwa
Sudeste;MG;3145356;Novo Oriente de Minas;516,98;21,88;997,27;Aw
Sudeste;MG;3145372;Novorizonte;797,79;21;885,48;As
Sudeste;MG;3145406;Olaria;1035,33;17,34;1539,4;Cwb
Sudeste;MG;3145455;Olhos-d'agua;865,84;20,34;1231,92;Cwa
Sudeste;MG;3145505;Olimpio Noronha;1022,95;17,66;1604,02;Cwb
Sudeste;MG;3145604;Oliveira;1019,53;18,25;1673,77;Cwb
Sudeste;MG;3145703;Oliveira Fortes;899,94;18,3;1567,86;Cwb
Sudeste;MG;3145802;Onca de Pitangui;836,34;19,79;1424,22;Cwa
