data;ppt;t_max;t_med;t_min;ur_med
23/05/2011;0;25,8;15,9;9,7;78
24/05/2011;0;25,7;17,2;11,3;76,1
25/05/2011;0;26,6;18,2;11,9;74,9
26/05/2011;0;26,5;19,4;13,7;72,2
27/05/2011;0;23;18,2;15,2;83,1
28/05/2011;0;21,3;17;13,6;75,5
29/05/2011;0;20,7;14;8;71,2
30/05/2011;0,2;23,2;14,5;7,7;72,7
31/05/2011;0;23,4;14,8;7,5;79,3
01/06/2011;0,2;23,6;15,8;8,7;75,9
02/06/2011;0;25,6;16,5;8,2;75,1
03/06/2011;0;24,5;17,8;12,6;77,4
04/06/2011;0;23;16,8;10,7;73,3
05/06/2011;0;20;13,9;8;68,3
06/06/2011;0;24,6;12,7;4,8;78,4
07/06/2011;10,8;27,5;18;13,8;77,4
08/06/2011;0,2;20;14,5;9,4;78,5
09/06/2011;33,4;13,9;11,3;8,5;96,5
10/06/2011;0,4;17,6;13,7;12;93,6
11/06/2011;0,4;20,6;12,9;7,9;80,1
12/06/2011;0;23;13,7;6,1;80,6
13/06/2011;0,2;24,6;16,2;8,9;79,2
14/06/2011;0;22,7;16,1;10,8;75,9
15/06/2011;0,2;23,1;15,6;8,3;76,3
16/06/2011;;;;;
17/06/2011;0;25;16,3;9,3;71,8
18/06/2011;0;25,5;16,4;9,8;73,1
19/06/2011;0,2;25,9;17,1;10,1;77,2
20/06/2011;0;27,1;18,1;10,6;75,8
21/06/2011;0,2;27,8;19,2;11,2;72,9
22/06/2011;0;25,6;18,2;12,1;80
23/06/2011;0,2;25,9;18,3;11,1;80,1
24/06/2011;0;26,3;17,8;11,2;82,9
25/06/2011;0,2;26,5;18,7;13;82,3
26/06/2011;0;23;18,3;12,6;85,8
27/06/2011;0,2;19,9;14;11;78,4
28/06/2011;0,2;18,4;9,9;1,7;67,6
29/06/2011;0;25,7;12,9;3,4;69,3
30/06/2011;0;26,7;18;11,4;72,1
01/07/2011;0;27,2;19,6;13;77,2
02/07/2011;0;26;20,3;15,2;76,9
03/07/2011;0;25,4;20,2;16,1;80,2
04/07/2011;0;18,7;15,2;11,4;81,6
05/07/2011;0;21,2;14,5;10,1;81,9
06/07/2011;0;22,6;16,3;11,1;78,4
07/07/2011;0;21,1;16,1;12,2;78,3
08/07/2011;0;19,7;13,2;7,8;76,8
09/07/2011;0,2;22,8;12,1;3,8;75,4
10/07/2011;0;28,6;16,5;7,4;69,7
11/07/2011;0;29,4;20,4;13;67,5
12/07/2011;0;28,2;20,2;13,5;69,2
13/07/2011;0;28,2;19,6;11,6;68,4
14/07/2011;0;28;19,4;12,2;67,6
15/07/2011;0;27,7;19;11,6;64
16/07/2011;0;28,3;18,6;10,4;59
17/07/2011;0;29,1;19,2;11,2;64,4
18/07/2011;0;25,8;18,9;12,6;74,4
19/07/2011;0;28,1;20,9;15,6;68,8
20/07/2011;0;30,5;21,7;14,2;69,3
21/07/2011;0;29,1;23,3;18;55,1
22/07/2011;0,4;23,5;19,5;16,9;81,3
23/07/2011;0;24,5;17,9;13,5;73,5
24/07/2011;0;25,7;18,6;13,4;71,8
25/07/2011;0;26,7;18,7;12,1;70,4
26/07/2011;0;27;19,4;12,8;65,1
27/07/2011;0;26,7;18,9;12,3;67,5
28/07/2011;0,2;27,1;18,4;11,2;67,2
29/07/2011;0;28,9;20,4;13,6;60,7
30/07/2011;0,2;26,7;21,4;17,8;54,3
31/07/2011;2,6;25,3;19,7;16,3;83,2
01/08/2011;0;23,8;19,6;15,7;82,4
02/08/2011;0,8;20;17,9;14,6;87,5
03/08/2011;1,6;17,5;13,2;9,7;78,5
04/08/2011;0,2;16,5;10;5;72,2
05/08/2011;0;24,4;10,9;3,4;69
06/08/2011;0;31,3;19,6;9,6;59,4
07/08/2011;0;32,7;22,9;14,3;63,2
08/08/2011;0;32,3;23,4;17,5;60,9
09/08/2011;0,2;24,7;18,4;13,9;83,8
10/08/2011;0;23,6;18,9;15,6;75,3
11/08/2011;0;26,9;18,9;12,3;70,2
12/08/2011;0;29,3;18,8;10,2;72,2
13/08/2011;0;31,6;20,7;12,2;59,8
14/08/2011;0;29,9;20,6;13,3;61,4
15/08/2011;;;;;
16/08/2011;0;29,9;20,5;13,5;53,6
17/08/2011;0;31,6;21,5;13,2;38,8
18/08/2011;;;;;
19/08/2011;0;32,1;20,6;13,5;67,7
20/08/2011;;;;;
21/08/2011;1;16,8;14,2;12,2;85,2
22/08/2011;;;;;
23/08/2011;;;;;
24/08/2011;;;;;
25/08/2011;0;27,2;19,1;14,9;81,4
26/08/2011;;;;;
27/08/2011;;;;;
28/08/2011;0;33;23,1;15,1;51,3
29/08/2011;0;34,3;25,6;18,7;44
30/08/2011;0;34,5;26,7;19,6;37,5
31/08/2011;;;;;
01/09/2011;0;22,5;13,8;8,7;67,4
02/09/2011;0;21,7;14;7,9;62,6
03/09/2011;0;27,5;16,3;8,3;58,7
04/09/2011;0;32,3;19,8;8,9;52,3
05/09/2011;0;33,7;21,5;10,6;44,6
06/09/2011;0;31,6;20,4;12,5;50,1
07/09/2011;0;30,1;20,6;12,3;65,2
08/09/2011;0;33,6;22,4;13;58,3
09/09/2011;0;30,1;23,3;15,7;46,4
10/09/2011;0;28,9;22,7;17,5;58
11/09/2011;0;26,2;20;16,2;77,3
12/09/2011;0;28,6;19,3;13,1;62,6
13/09/2011;0;31,2;20,2;12,2;71
14/09/2011;0;24,5;19,1;15,2;68,1
15/09/2011;;;;;
16/09/2011;;;;;
17/09/2011;;;;;
18/09/2011;0;29;20,6;12,5;60,1
19/09/2011;;;;;
20/09/2011;;;;;
21/09/2011;0,2;29,6;21,5;16,3;52,3
22/09/2011;0;31,6;21,6;12,9;64,9
23/09/2011;0;35,5;23,2;14,4;62,7
24/09/2011;1,6;23,4;19;16;79,5
25/09/2011;0;26,4;18,2;12,1;62,3
26/09/2011;0;30,4;20,1;12,8;59,6
27/09/2011;0;30,7;20,5;11,7;65,6
28/09/2011;0;31,3;21,9;14,2;58,7
29/09/2011;0;33,7;22,1;12,4;58,6
30/09/2011;0;35,9;25,1;13,8;40,9
01/10/2011;1;36,6;26,5;15,3;35,6
02/10/2011;4,4;29,1;22;17,9;69,4
03/10/2011;2;28,5;20,8;15,6;73,5
04/10/2011;0;29,7;21,5;15,4;58,4
05/10/2011;0,4;32,3;21,8;14,1;65,3
06/10/2011;0;32,3;24,4;17,7;61
07/10/2011;0;34;25,9;17,2;46,9
08/10/2011;0;32;23,9;15,7;58,6
09/10/2011;16,2;28,1;21,9;18,9;82,3
10/10/2011;0;29,8;22,5;17,3;79,4
11/10/2011;16,8;30,1;23,9;18,6;79,8
12/10/2011;0;31,2;24,5;18,9;64,7
13/10/2011;20;28,4;22;17,8;86,7
14/10/2011;109,6;23,3;21;18,9;96,4
15/10/2011;13,6;25,1;20,3;18,6;96,2
16/10/2011;3;25,1;20,5;18,1;93,9
17/10/2011;0,8;23,7;19,5;17;82,5
18/10/2011;0;26,1;19,3;14,4;65,7
19/10/2011;0;27,1;19,3;13,8;59,5
20/10/2011;0;26,2;19,4;14,4;63,7
21/10/2011;0;27,3;19,6;13,7;58,4
22/10/2011;0;28,3;20,7;14,1;60,1
23/10/2011;0;28,5;22;15,5;64,1
24/10/2011;0;31,2;23,8;16,9;63,5
25/10/2011;8;31;23,3;18,2;68,4
26/10/2011;0;28,4;21,9;18,2;81,3
27/10/2011;0;30,7;24,3;17,8;69,5
28/10/2011;0;32;25,6;19,2;58,1
29/10/2011;0;33,5;26,2;18,2;55,1
30/10/2011;13,8;27,7;21,2;17,3;85,7
31/10/2011;1,4;22,3;17,8;14,7;78,9
01/11/2011;0;23,3;17,3;12,6;61,6
02/11/2011;0;24,7;17,6;12,2;58
03/11/2011;0;27,1;18,3;11,8;62,8
04/11/2011;0;29;19,8;12,1;63,3
05/11/2011;0;31,2;21,7;13,6;63,5
06/11/2011;0;28,1;23,2;16,6;64,7
07/11/2011;0;28,9;22,7;18,5;68,4
08/11/2011;0;29,7;22,4;15,3;63,7
09/11/2011;0;32,1;24,1;15,6;54
10/11/2011;0;32,3;25,9;19,5;56,3
11/11/2011;1,4;32,5;25,3;20,3;63,2
12/11/2011;2,4;31,4;23,9;19,6;72,5
13/11/2011;0,8;27,8;22,4;20;75,9
14/11/2011;37,8;23,3;20,2;18,2;94,2
15/11/2011;66,6;22,8;19,7;18,2;93,5
16/11/2011;1,4;22,8;19,4;16,4;81,2
17/11/2011;0;26,4;19,6;14,9;69,7
18/11/2011;0;27;19,8;12,8;61,7
19/11/2011;0;27,1;19,2;12,9;70,7
20/11/2011;0;29,4;21,7;15,3;65,1
21/11/2011;0;31,8;23,4;15,7;67,7
22/11/2011;6,6;28;23,5;20,5;80,6
23/11/2011;0;27,6;21,8;16,7;75,7
24/11/2011;0;29,2;22,5;15,1;64,1
25/11/2011;0;32;24,6;16,4;55,8
26/11/2011;22;31,9;24,5;18,1;61
27/11/2011;10,8;29,7;22;16,9;76,2
28/11/2011;0;29,5;23,1;18,3;75,8
29/11/2011;1;30,6;23,2;18;74,7
30/11/2011;16,8;29,6;22,4;18,8;84
01/12/2011;19;29,7;22,4;18;81,2
02/12/2011;1;24,7;20,6;18,1;83
03/12/2011;0;27,8;19,9;13;73,2
04/12/2011;0,2;29;22;17,1;75,5
05/12/2011;0;30,5;23,1;17,4;77
06/12/2011;52,8;30,3;22;17,4;82,5
07/12/2011;0,2;29,7;23,2;19,4;82,8
08/12/2011;3,6;28,2;23;20,6;89,4
09/12/2011;42,2;25,8;22,4;20,2;92
10/12/2011;5,4;27;22;18,7;84,2
11/12/2011;0;27,6;21,6;15,5;71,5
12/12/2011;0;31,1;23,1;15;63,7
13/12/2011;0;32,1;24,7;16,6;63,3
14/12/2011;0;31,2;25;19,7;69,2
15/12/2011;3,8;27,7;23,5;20,4;80,7
16/12/2011;0;29,7;24,3;18,7;64,7
17/12/2011;0;31,1;24,9;17,4;52,9
18/12/2011;4,2;31,3;23,3;17,2;74
19/12/2011;0;30,7;23,9;17,1;67,3
20/12/2011;0,2;31,3;24,7;18,1;66,6
21/12/2011;0;33,5;25,4;17,2;60,5
22/12/2011;0;32,9;25,8;19;57,8
23/12/2011;0;32,3;25,6;19;63
24/12/2011;2,8;32,5;25,4;19,5;67,6
25/12/2011;1;30,6;24,6;20,5;75,6
26/12/2011;0;27,4;23,1;19,9;73,3
27/12/2011;0;29,6;23,4;18,6;69,6
28/12/2011;4,6;31,8;23,1;17,9;75,5
29/12/2011;0;27,4;21,9;17,7;76,5
30/12/2011;0;31,1;23;16;68,7
31/12/2011;10;26,7;22,6;20,2;88,4
01/01/2012;39,4;23,9;21,3;20,3;96,1
02/01/2012;0;27,7;21,5;16,3;76,7
03/01/2012;0;30,2;23,5;16,8;65,4
04/01/2012;0;32,1;24,8;18,4;63,5
05/01/2012;1,2;30,8;23,4;19;67,4
06/01/2012;0;30,9;23,4;18,2;75,8
07/01/2012;3,4;30,8;23;18,3;78
08/01/2012;5,2;29,6;22,3;18,1;81,1
09/01/2012;0;29,4;23;18,4;74,9
10/01/2012;26,2;23,8;20,1;18,3;93,8
11/01/2012;5,4;25;20,4;18,5;91,7
12/01/2012;0;27,9;22,4;17,6;77,1
13/01/2012;0;28,2;22,7;17,1;72,8
14/01/2012;5,8;27,8;23,4;19,8;80,2
15/01/2012;11,4;30,3;23,3;20,4;85,7
16/01/2012;8;27,9;21,9;19,4;92,2
17/01/2012;20,4;29;22,3;18,2;89
18/01/2012;18,2;27,6;21,7;18,5;86,5
19/01/2012;27,2;25,1;21,2;18,1;91,4
20/01/2012;23,6;26,7;21,4;19;91,3
21/01/2012;0,2;30,1;22,5;19;85,4
22/01/2012;4;30,5;22;19;87
23/01/2012;5;31,2;22,4;18,9;87,4
24/01/2012;0,2;29,1;22,5;19;87,8
25/01/2012;10,6;29,9;23,1;19,9;86,8
26/01/2012;20,8;26,8;22,1;19,3;92,6
27/01/2012;3,8;20,5;18,5;16,6;94,2
28/01/2012;8,6;24,9;19,1;15,9;88,5
29/01/2012;0;27,9;21,4;15,3;73,4
30/01/2012;0,2;28,6;21,8;14,1;64,7
31/01/2012;0;30,2;22,2;14;66,6
01/02/2012;0;32,1;24,2;17;70,7
02/02/2012;0;31,8;24,7;18,6;68,8
03/02/2012;0;32,6;26;19,7;65,1
04/02/2012;0;32,8;26,6;19,1;58
05/02/2012;0;32,8;26,4;19,6;58,2
06/02/2012;0;33,5;26,9;19,5;54,6
07/02/2012;0;34,6;26,7;18,1;59,3
08/02/2012;0;35,2;27,8;20,3;56,1
09/02/2012;0;35,6;27,6;20,3;60,8
10/02/2012;0;32,7;26,3;22,5;69,4
11/02/2012;18,4;28,7;23,4;20,2;86,4
12/02/2012;58,4;28,3;22;19,2;93
13/02/2012;3,6;27,7;23,1;20;86,8
14/02/2012;0;31,4;24,3;19,9;76,8
15/02/2012;7;31,2;22,9;17,8;79
16/02/2012;0;31,3;24,7;19,2;73,8
17/02/2012;0;32,2;24,6;18,4;70,6
18/02/2012;0;32,3;25,4;19,1;68,5
19/02/2012;0;30,3;25,7;20,7;73,9
20/02/2012;29,4;30,8;23,9;18,6;85,8
21/02/2012;11,4;29,9;21,9;18;89,7
22/02/2012;1,4;28,9;22,8;19,7;87,2
23/02/2012;0;30,5;24,3;20,1;80,6
24/02/2012;1,4;31,5;24,2;20,1;83,1
25/02/2012;8;32,1;24;20,4;87
26/02/2012;9,8;31,7;24,6;20,6;86,7
27/02/2012;2,2;30,3;23,9;21,1;86,2
28/02/2012;0;33,6;25,9;19,9;70,5
29/02/2012;0;34;26,6;19,4;68,6
01/03/2012;0;33,9;27,4;21,6;65,5
02/03/2012;0,4;32,6;25,7;20,1;65,8
03/03/2012;32,8;32;24,6;19,7;78,2
04/03/2012;0,8;31,2;23,9;19,1;78,2
05/03/2012;0;31,8;25,3;19,2;69
06/03/2012;0;31,8;25,3;19,3;68,8
07/03/2012;0;31,2;24,2;17,9;63,6
08/03/2012;0;31,1;23,6;16,8;67,9
09/03/2012;0;32,4;25;17,9;65,8
10/03/2012;0,2;29,7;23,2;18,4;75,2
11/03/2012;1,2;28,9;23;18,6;79,7
12/03/2012;0;31,5;24,3;18,3;72,6
13/03/2012;0,8;30,6;23,7;19,1;77
14/03/2012;0;31,6;24;17,6;74,2
15/03/2012;6,4;30,4;24,6;20,1;77,7
16/03/2012;2,2;26,6;22,5;19,7;85,2
17/03/2012;0;26,7;22,4;18,4;72,2
18/03/2012;0;28,8;21,8;16,6;65
19/03/2012;0;29,6;22,1;15,1;67,6
20/03/2012;0;30,1;23,1;16,6;70,3
21/03/2012;0;30,9;23,4;16,6;71,8
22/03/2012;0;32,1;24,9;17,8;68,7
23/03/2012;11,6;26,4;21,7;18,8;88,6
24/03/2012;0,4;29,1;23,4;19,5;79,4
25/03/2012;0,2;30,6;24;18,1;74,9
26/03/2012;0;32,4;24,9;17,6;70,9
27/03/2012;8,2;28,8;23,7;20,5;81,5
28/03/2012;1;26,1;22;17,7;91,2
29/03/2012;0;28,9;20,5;14,2;76,3
30/03/2012;0;29,1;21,7;16;80,9
31/03/2012;0;28,8;22,2;16,7;76,1
01/04/2012;0;30;22,3;15,6;71,5
02/04/2012;0;30,1;22,8;15,8;71,5
03/04/2012;0;31,6;23,2;16,6;74,1
04/04/2012;0;31,7;24,3;17,7;70,3
05/04/2012;0;32,8;24,7;17,3;69,8
06/04/2012;1;30,9;25,2;19,6;72,1
07/04/2012;0;32,3;24,9;18,2;68,5
08/04/2012;0;31,1;24,1;18,5;76,9
09/04/2012;41;29,3;21,8;17,8;83
10/04/2012;0;28,8;23,5;19,7;74,3
11/04/2012;1,4;30,5;23,5;17,7;76
12/04/2012;0,8;30,6;23,8;19,1;79,5
13/04/2012;0;30,8;24,5;19,8;77
14/04/2012;0;30,9;24,9;20,2;74,5
15/04/2012;0;30,8;24,9;20,1;74,3
16/04/2012;0;28;23,2;19,2;75,8
17/04/2012;0;29,1;21,6;16,2;70,6
18/04/2012;0;29,7;22;15,7;73,7
19/04/2012;0;29,8;22,1;15,6;73,1
20/04/2012;0;28,8;22,3;17,1;78,8
21/04/2012;48,8;22,6;19,8;18,3;97,5
22/04/2012;0,8;24,4;19,8;17,4;90,2
23/04/2012;0;27,3;20,2;14,9;79
24/04/2012;0,2;26,8;20,2;13,6;76,5
25/04/2012;0;29,1;21;14,2;76,9
26/04/2012;10,6;28,4;22,7;18,4;81,3
27/04/2012;2,2;27,6;22,8;20,3;86,6
28/04/2012;0,2;23,9;20,4;17,2;90,1
29/04/2012;17,6;21,5;19,1;16,9;98
30/04/2012;50;18,9;17,5;15,4;99,8
01/05/2012;0;20,5;15,6;12,4;80,4
02/05/2012;0;23,3;15,5;9,3;77,2
03/05/2012;0;25,2;18,2;12,9;76,2
04/05/2012;0,2;26,5;19,1;12,7;72,4
05/05/2012;0;27,4;18,7;12,7;79,1
06/05/2012;0,2;26,8;19,4;13;77,2
07/05/2012;0;26,6;20,2;14,3;71,3
08/05/2012;0;27,3;20,5;15,4;69,2
09/05/2012;0;26,1;18,7;11,9;76,9
10/05/2012;0,2;27,7;18,9;11,8;77,4
11/05/2012;0;28,9;20,3;13,9;71,9
12/05/2012;22,2;21,8;19,1;17;89,5
13/05/2012;0;24,5;20;17,9;89,4
14/05/2012;9,8;18,2;16,9;15,7;95,6
15/05/2012;0;20,2;16,8;14,8;86
16/05/2012;0,2;23,6;18,2;14,6;77,5
17/05/2012;0;23,3;17,5;12,1;74,6
18/05/2012;0;24,5;17,7;12;70,9
19/05/2012;0;24,8;17,1;10,7;74,9
20/05/2012;0;25,7;18,5;12,7;72,2
21/05/2012;0,2;25,2;17,8;10,5;75,6
22/05/2012;0;24,8;17,6;10,8;80,2
23/05/2012;0,2;25,9;17,7;10,6;79,2
24/05/2012;1;25,8;17,8;12,4;84,5
25/05/2012;30,6;24,1;19,7;16,9;89,6
26/05/2012;0,2;24,3;18,6;13,9;85,5
27/05/2012;0,2;26,8;18,5;12,2;83,5
28/05/2012;0;26,7;20,6;15,4;81,3
29/05/2012;0,2;27,3;20,3;13,5;80,5
30/05/2012;0;28;20,6;13,8;80,1
31/05/2012;0,6;27,5;20,7;14,5;82,6
01/06/2012;6,4;21,1;18,2;15,8;95
02/06/2012;0,2;24,6;19,2;15,3;89,5
03/06/2012;0,2;28,2;19,3;12,9;84
04/06/2012;0;29,2;22,1;15,6;71,9
05/06/2012;52;24,5;19,3;17,6;96,2
06/06/2012;10,8;21,3;19,2;17,9;97,7
07/06/2012;9;20,2;17,8;14,5;98
08/06/2012;4,8;15,9;14,3;13;95,6
09/06/2012;0;20,7;16;12,4;87,4
10/06/2012;0;22,7;15,9;11;91,9
11/06/2012;0,2;27,1;19,7;14,4;86,5
12/06/2012;2;26,6;20,1;15,6;86,9
13/06/2012;0;22,7;18,6;15,8;94,2
14/06/2012;0,4;23,9;17,6;14,9;95,4
15/06/2012;0,2;26,8;18,8;14;84
16/06/2012;0,2;25,5;19,3;13,2;79,4
17/06/2012;0;26,3;17,8;11,2;79,5
18/06/2012;0,2;26,5;18,6;11,9;77,2
19/06/2012;11,4;23;18,8;16,6;89
20/06/2012;47,4;19,2;17,8;16,7;99,5
21/06/2012;16,6;19,1;17,7;16,6;100
22/06/2012;11,4;21,6;18;16,2;94,6
23/06/2012;0,2;21,8;16,1;10,2;84,7
24/06/2012;0;26;17,8;10,5;82,8
25/06/2012;0,4;22,3;17,6;13,1;92,6
26/06/2012;0;24,3;16,9;10,3;77,3
27/06/2012;0;24,6;17;10,4;77,9
28/06/2012;0,2;26,2;17,3;11,2;80,6
29/06/2012;0;26,1;18,1;11,2;76,1
30/06/2012;0;27,6;20;13,7;71
01/07/2012;0,2;28,3;18,9;11,3;76,8
02/07/2012;0,2;27,7;19,5;12,5;76,4
03/07/2012;0;27;19,1;12,2;76,8
04/07/2012;0;26,7;18,4;11,7;75,4
05/07/2012;0;27,4;18,5;10,9;69,4
06/07/2012;0;26,7;19;12,1;71,5
07/07/2012;0;24,5;19,3;15,5;72,9
08/07/2012;10,4;19,2;16,2;12,9;88,9
09/07/2012;0,2;23,7;14,9;7,6;77,5
10/07/2012;0;25,5;16,7;9,6;75,8
11/07/2012;0,2;27,4;18,5;11;73,7
12/07/2012;2,2;22,1;18,6;15;80,5
13/07/2012;0,2;20;15,1;9,4;68,5
14/07/2012;0;20,7;12,8;5,6;68,9
15/07/2012;0;22,1;13,7;7,2;73,2
16/07/2012;1,4;17,2;14,4;11,4;86,2
17/07/2012;11,4;21,3;15,9;12,1;93
18/07/2012;0;17,7;14,1;10,1;82,2
19/07/2012;0,2;21;12,5;5,8;80,4
20/07/2012;0,2;24,2;13,7;6,2;78,9
21/07/2012;0,2;26;15;5;69,5
22/07/2012;0;29;17,9;10,1;70,2
23/07/2012;0;30,5;21,4;15;67,9
24/07/2012;0;29,3;21;13,7;70,5
25/07/2012;0;29,9;21,6;13,8;62,5
26/07/2012;0;28,7;20,3;12,6;73,2
27/07/2012;0;30,2;20,4;12,6;67
28/07/2012;0;29,8;20;12,7;74,2
29/07/2012;0;29,3;20,7;12,9;64
30/07/2012;0;25;18,3;13;74
31/07/2012;0;26,1;18,2;11,8;78,8
01/08/2012;0,2;26,2;18,5;11,5;75,8
02/08/2012;0;27;18,5;10,7;73,5
03/08/2012;0;27,4;19,4;11,9;68,2
04/08/2012;0;27,7;19,4;11,4;68
05/08/2012;0;25,7;19,2;11,8;72,5
06/08/2012;0;23,6;18,6;13,9;69,6
07/08/2012;0;26,5;16,9;8;68,1
08/08/2012;0;28,1;19,1;9,5;68,2
09/08/2012;0;27,9;19;10,9;63,7
10/08/2012;0;27,5;18,9;10;63,8
11/08/2012;0;27,7;18,8;10,4;64,3
12/08/2012;0;27,2;19,1;10,7;59,9
13/08/2012;0;28,8;19,3;11,5;63,2
14/08/2012;0;28,8;20,5;12,9;62
15/08/2012;0;28,5;20,4;13,7;65,6
16/08/2012;0;27,9;19,9;13;67
17/08/2012;0;28,5;20,7;14;62,9
18/08/2012;0;29;19,7;11,6;60,7
19/08/2012;0;28,8;19,8;12;63
20/08/2012;0;28,4;20,3;12,2;61,1
21/08/2012;0;29,3;20;11,5;53,9
22/08/2012;0;30,2;20;11,8;54,4
23/08/2012;0;27,5;20;9,8;46,9
24/08/2012;0;29;20;11,8;58,9
25/08/2012;0;29,1;20,8;12,4;55,6
26/08/2012;0;29,1;22,1;15,7;53,1
27/08/2012;0;28,6;20,2;11,3;65,2
28/08/2012;0;27,2;18,9;14,3;72,6
29/08/2012;0;25,4;17,9;12,6;76,5
30/08/2012;0;24,4;18,1;11,7;68,1
31/08/2012;0;28,6;18,2;9,2;63,9
01/09/2012;0;30,8;19,8;9,3;56,2
02/09/2012;0;31,4;21,7;12;49,2
03/09/2012;0;30,2;20,8;12,8;56,4
04/09/2012;0;27,2;19,5;13,8;65,7
05/09/2012;0;31,2;20,1;11,6;69,1
06/09/2012;0;32,6;23,2;14,7;58,9
07/09/2012;0;33;24,1;15,7;53,3
08/09/2012;0;33,8;24,9;16;45,6
09/09/2012;0;34,6;24,5;16,2;46,8
10/09/2012;0;34,3;24,7;16,9;55,9
11/09/2012;0;32,3;24,4;17;55,5
12/09/2012;0;32,6;24,1;16,4;63
13/09/2012;0;30,8;24,1;18,8;67,5
14/09/2012;0;31,5;23;17,8;63,2
15/09/2012;0;33,8;23,3;15,2;64,9
16/09/2012;0;35;25,6;16,2;53,1
17/09/2012;0;35,4;26,6;17,2;51
18/09/2012;0;35,9;27,3;18,8;44,3
19/09/2012;3,8;36,3;28,4;21,4;37,8
20/09/2012;2,2;24;20,9;17,7;86
21/09/2012;37,2;22;18,4;16,5;98,2
22/09/2012;0,2;25,3;19,2;15,7;76,9
23/09/2012;0;28,1;19,3;12,8;68,5
24/09/2012;0,2;27,3;19;13,4;82,5
25/09/2012;0,4;24,1;19,9;17,5;88,9
26/09/2012;0;19,2;15,8;11,3;76,8
27/09/2012;0;20,6;13,9;9;62,2
28/09/2012;0;24,7;16,4;10,3;53,4
29/09/2012;0;27,2;18,1;9,6;54,9
30/09/2012;0;29,9;20,4;11,6;56,5
01/10/2012;0;33;23,2;12,8;55,3
02/10/2012;0;34,3;24,4;15,1;56,5
03/10/2012;0;35,1;26,6;17,1;49,4
04/10/2012;0;34,7;25,8;17,4;58,7
05/10/2012;0;31,7;24,8;19,2;65,1
06/10/2012;0;33,9;25,6;20,1;60,8
07/10/2012;0;33,8;26,4;18,2;52
08/10/2012;0,2;33,9;26;17,5;51,2
09/10/2012;0;33,9;24,8;16,1;57,3
10/10/2012;0;34,3;26;17,2;43,9
11/10/2012;0,4;26,4;21,8;18,5;74,2
12/10/2012;7,2;22,7;18,5;16,6;87
13/10/2012;0;24,4;19,4;16,2;76,5
14/10/2012;0;26,5;20,5;16,6;67,2
15/10/2012;0;30,2;20,5;13,5;61,6
16/10/2012;0;31,9;22,3;13,9;62,9
17/10/2012;16,2;27,6;21,4;18,1;85,6
18/10/2012;0;32;24;16,6;66,7
19/10/2012;0;31,3;23,2;17,1;65
20/10/2012;0;31,1;22,6;17,9;64,7
21/10/2012;1,6;33,8;24,2;17,6;67,1
22/10/2012;0;35,3;26,6;18,9;59,5
23/10/2012;42,6;28,8;23,2;19,8;85,2
24/10/2012;1,6;30,7;24;19,6;80,8
25/10/2012;0;33,1;25,6;19;71,4
26/10/2012;0;34,5;25,6;20,4;73,4
27/10/2012;0;34,1;25,5;19,9;69,5
28/10/2012;2,2;35,7;28,1;21,6;61,8
29/10/2012;4,6;34,5;25,6;18,5;69,4
30/10/2012;0;36,7;28,4;20,2;60,2
31/10/2012;0;36,5;28,7;21,4;53
01/11/2012;0;30,7;24,9;20,3;71,1
02/11/2012;0;29,4;23,5;19,5;69,7
03/11/2012;0;27,6;21,6;17,1;76,2
04/11/2012;0;30,3;22,6;16,6;73,4
05/11/2012;0;31,6;23,7;17,3;66,3
06/11/2012;0;31,8;24,2;18;57,5
07/11/2012;15;32,1;22,7;17,3;72,5
08/11/2012;0;27,3;22,5;18,7;79,1
09/11/2012;28,6;25;21,5;20,1;94
10/11/2012;0,6;29,9;23;19,3;85,6
11/11/2012;0;32,5;25,1;19,4;72,8
12/11/2012;0;29,9;25,6;22,4;75,4
13/11/2012;1;25,2;22;19,1;83,2
14/11/2012;0;25,8;19,9;15,5;71,5
15/11/2012;0;27,5;20,2;15,5;67,5
16/11/2012;0;29,2;21,3;14,4;62,5
17/11/2012;0;27,9;20,7;14,8;63,7
18/11/2012;0;30,4;21,5;13,6;59,4
19/11/2012;21,8;31,6;21,7;15,5;74,6
20/11/2012;3,8;31,4;23,9;18,5;75,1
21/11/2012;0;32,2;24,8;18,1;61,2
22/11/2012;0;32,9;24,6;17,1;55,8
23/11/2012;0;34,9;25,9;15,9;54,7
24/11/2012;26,8;28,8;24;19,5;69,1
25/11/2012;11,2;24,3;21,4;20;91,3
26/11/2012;0;28,5;22,3;17,4;74,2
27/11/2012;0,6;29,8;22,4;17,4;78,1
28/11/2012;0,2;32,8;24,9;18,9;70,8
29/11/2012;0;34,6;26,8;19,3;59
30/11/2012;0;32,5;25;19,3;59,2
01/12/2012;0;32,4;25;20;66,3
02/12/2012;11;32,7;25,1;20,3;75,5
03/12/2012;25;31,3;24,1;19,1;77,2
04/12/2012;0;32,9;26,1;19,7;68,6
05/12/2012;0;34,1;27,4;20,9;67,4
06/12/2012;5,4;33,5;25,9;21,4;74,3
07/12/2012;0;32,9;26,6;21,4;71,5
08/12/2012;0;35,5;28,1;22,8;68,7
09/12/2012;0;32,9;26,7;22;74,5
10/12/2012;0;33,7;26,4;19,6;68,2
11/12/2012;0;33,5;28,1;23,1;65,3
12/12/2012;6,6;34,2;26;21;71,6
